accession,gene_name,protein_name,organism,sequence_length
WP_341982152,gvpJ,Unknown,Rossellomorea oryzaecorticis,90
WP_334426482,gvpJ,Unknown,Streptomyces stelliscabiei,171
WP_331713661,gvpJ,Unknown,Lentibacillus sp. JNUCC-1,86
WP_328529627,gvpJ,Unknown,Nocardioides sp. NBC_00368,158
WP_328427537,gvpJ,Unknown,Streptomyces sp. NBC_00443,166
WP_326824294,gvpJ,Unknown,unclassified Streptosporangium,139
WP_324168805,gvpJ,Unknown,Amycolatopsis sp.,132
WP_280423807,gvpJ,Unknown,Nocardia carnea,130
WP_275035984,gvpJ,Unknown,Priestia aryabhattai,92
WP_271840301,gvpJ,Unknown,Dolichospermum circinale,33
WP_271683588,gvpJ,Unknown,Streptomyces sp. ACA25,163
WP_265408639,gvpJ,Unknown,Fictibacillus sp. KU28468,78
WP_263108257,gvpJ,Unknown,Kitasatospora sp. DSM 101779,136
WP_263101280,gvpJ,Unknown,Kitasatospora sp. DSM 101779,149
WP_261988762,gvpJ,Unknown,Streptomyces sp. wa22,65
WP_258934013,gvpJ,Unknown,Nesterenkonia pannonica,130
WP_256257342,gvpJ,Unknown,Nonomuraea pusilla,168
WP_256106030,gvpJ,Unknown,Streptomyces sp. ODS05-4,149
WP_251284961,gvpJ,Unknown,unclassified Cytobacillus,86
WP_251273927,gvpJ,Unknown,Domibacillus,86
WP_251224772,gvpJ,Unknown,Halalkalibacter oceani,86
WP_250640440,gvpJ,Unknown,Frankia sp. AiPa1,92
WP_250337411,gvpJ,Unknown,Streptomyces sp. MRC013,128
WP_250094746,gvpJ,Unknown,Halalkalibacter alkaliphilus,73
WP_241966169,gvpJ,Unknown,Staphylococcus simulans,116
WP_218271952,gvpJ,Unknown,Rhodococcus opacus,91
WP_215103533,gvpJ,Unknown,unclassified Streptomyces,153
WP_214410932,gvpJ,Unknown,Sphaerisporangium fuscum,135
WP_214317820,gvpJ,Unknown,Nonomuraea sediminis,132
WP_211270144,gvpJ,Unknown,Rhodococcus phenolicus,133
WP_211170773,gvpJ,Unknown,Pseudonocardia bannensis,37
WP_211122161,gvpJ,Unknown,Streptomyces yatensis,150
WP_210967002,gvpJ,Unknown,Streptomyces,170
WP_210950384,gvpJ,Unknown,Streptomyces sp. MK37H,147
WP_210947669,gvpJ,Unknown,Streptomyces sp. MK37H,126
WP_210032836,gvpJ,Unknown,Pseudonocardia parietis,128
WP_209480371,gvpJ,Unknown,Virgibacillus litoralis,88
WP_209241151,gvpJ,Unknown,Streptomyces oryzae,175
WP_208687198,gvpJ,Unknown,Streptomyces sp. ID38640,157
WP_208269277,gvpJ,Unknown,Actinomadura nitritigenes,150
WP_208009744,gvpJ,Unknown,Nesterenkonia sphaerica,133
WP_207783922,gvpJ,Unknown,Micromonospora globispora,141
WP_206785358,gvpJ,Unknown,Amycolatopsis sp. MtRt-6,113
WP_206427396,gvpJ,Unknown,Brevibacterium aurantiacum,138
WP_206017225,gvpJ,Unknown,Rhodococcus koreensis,121
WP_206014648,gvpJ,Unknown,Rhodococcus koreensis,122
WP_206011074,gvpJ,Unknown,Rhodococcus pseudokoreensis,120
WP_206006399,gvpJ,Unknown,Rhodococcus pseudokoreensis,120
WP_205745874,gvpJ,Unknown,Egibacter rhizosphaerae,44
WP_205678905,gvpJ,Unknown,Brachybacterium endophyticum,135
WP_205177714,gvpJ,Unknown,Neobacillus cucumis,86
WP_204988862,gvpJ,Unknown,Sporohalobacter salinus,65
WP_204762359,gvpJ,Unknown,Lentzea nigeriaca,52
WP_204729213,gvpJ,Unknown,Jeotgalibacillus,84
WP_204544280,gvpJ,Unknown,Peribacillus deserti,86
WP_204288989,gvpJ,Unknown,Microbispora amethystogenes,138
WP_204095952,gvpJ,Unknown,Amycolatopsis sp. FDAARGOS 1241,132
WP_204077884,gvpJ,Unknown,Planotetraspora phitsanulokensis,136
WP_204058369,gvpJ,Unknown,Microbispora corallina,134
WP_204018774,gvpJ,Unknown,Sphaerimonospora thailandensis,137
WP_203888056,gvpJ,Unknown,Planotetraspora kaengkrachanensis,136
WP_203214304,gvpJ,Unknown,Streptomyces koyangensis,154
WP_203044263,gvpJ,Unknown,Pimelobacter simplex,68
WP_203044257,gvpJ,Unknown,Pimelobacter simplex,137
WP_203024989,gvpJ,Unknown,unclassified Frankia,165
WP_202880609,gvpJ,Unknown,Kribbella amoyensis,108
WP_201675932,gvpJ,Unknown,Ramlibacter monticola,88
WP_201045086,gvpJ,Unknown,Streptomyces sp. MBT55,151
WP_200695027,gvpJ,Unknown,Streptomyces,152
WP_200323944,gvpJ,Unknown,Prauserella cavernicola,134
WP_199742995,gvpJ,Unknown,Nocardia stercoris,134
WP_199433059,gvpJ,Unknown,Qaidamihabitans albus,134
WP_199375946,gvpJ,Unknown,Streptomyces,123
WP_199209422,gvpJ,Unknown,unclassified Streptomyces,181
WP_197320003,gvpJ,Unknown,Saccharomonospora sp. NB11,120
WP_197250160,gvpJ,Unknown,unclassified Rhodococcus (in: high G+C Gram-positive bacteria),137
WP_195128518,gvpJ,Unknown,Nocardia amamiensis,135
WP_194806839,gvpJ,Unknown,Nocardia sp. BSTN01,137
WP_193204236,gvpJ,Unknown,Microbispora sitophila,137
WP_193104757,gvpJ,Unknown,Brachybacterium sp. FME24,130
WP_192782753,gvpJ,Unknown,Amycolatopsis,105
WP_192751158,gvpJ,Unknown,Actinopolymorpha pittospori,251
WP_192748211,gvpJ,Unknown,Actinopolymorpha pittospori,71
WP_190492718,gvpJ,Unknown,Phormidium sp. FACHB-1136,120
WP_185726367,gvpJ,Unknown,unclassified Rhodococcus (in: high G+C Gram-positive bacteria),127
WP_174565240,gvpJ,Unknown,Rhodococcus zopfii,138
WP_174550516,gvpJ,Unknown,Nocardia shimofusensis,134
WP_169981628,gvpJ,Unknown,unclassified Microbispora,138
WP_163062575,gvpJ,Unknown,Actinomadura bangladeshensis,145
WP_161228890,gvpJ,Unknown,Streptomyces sp. SID8352,75
WP_161203458,gvpJ,Unknown,Streptomyces sp. SID1328,155
WP_143940855,gvpJ,Unknown,Streptomyces benahoarensis,153
WP_129250699,gvpJ,Unknown,Streptomyces sioyaensis,156
WP_110066993,gvpJ,Unknown,Cytobacillus oceanisediminis,86
WP_109636863,gvpJ,Unknown,Lentzea,113
WP_109540553,gvpJ,Unknown,Streptomyces sp. NWU49,177
WP_109280764,gvpJ,Unknown,Streptomyces orinoci,99
WP_107593550,gvpJ,Unknown,Staphylococcus simulans,121
WP_103502775,gvpJ,Unknown,Streptomyces,142
WP_103351181,gvpJ,Unknown,Amycolatopsis sp. CA-128772,105
WP_101420113,gvpJ,Unknown,Streptomyces sp. CMB-StM0423,171
WP_100880038,gvpJ,Unknown,Pseudonocardia alni,129
WP_100010266,gvpJ,Unknown,Lentibacillus sediminis,84
WP_098933960,gvpJ,Unknown,Bacillaceae,82
WP_097935210,gvpJ,Unknown,Streptomyces,162
WP_096095135,gvpJ,Unknown,Streptomyces,158
WP_095750432,gvpJ,Unknown,Streptomyces sp. SA15,124
WP_095683312,gvpJ,Unknown,unclassified Streptomyces,151
WP_095218620,gvpJ,Unknown,Terribacillus,87
WP_094928145,gvpJ,Unknown,Pseudonocardia sp. MH-G8,148
WP_093637960,gvpJ,Unknown,Streptomyces,157
WP_093550007,gvpJ,Unknown,Streptomyces althioticus,122
WP_092889169,gvpJ,Unknown,Actinopolymorpha cephalotaxi,249
WP_092654454,gvpJ,Unknown,Actinopolymorpha singaporensis,153
WP_091299850,gvpJ,Unknown,Micromonospora halophytica,145
WP_091069862,gvpJ,Unknown,Micromonospora humi,123
WP_088996295,gvpJ,Unknown,Micromonospora,122
WP_088898610,gvpJ,Unknown,Rhodococcus,138
WP_088896934,gvpJ,Unknown,Rhodococcus,132
WP_087775868,gvpJ,Unknown,Streptomyces sp. CS227,166
WP_087562303,gvpJ,Unknown,Rhodococcus sp. NCIMB 12038,120
WP_087562301,gvpJ,Unknown,Rhodococcus sp. NCIMB 12038,138
WP_086750705,gvpJ,Unknown,Streptomyces,155
WP_086674557,gvpJ,Unknown,Amycolatopsis pretoriensis,105
WP_086664738,gvpJ,Unknown,Lentzea kentuckyensis,53
WP_085997110,gvpJ,Unknown,Nocardia pneumoniae,135
WP_078957255,gvpJ,Unknown,Streptomyces iranensis,148
WP_051777606,gvpJ,Unknown,Kitasatospora phosalacinea,130
WP_411944465,gvpJ,Unknown,Nocardia sp. NPDC002869,130
WP_411103020,gvpJ,Unknown,Streptomyces sp. cmx-4-9,152
WP_408006602,gvpJ,Unknown,Saccharopolyspora karakumensis,139
WP_405608329,gvpJ,Unknown,unclassified Streptomyces,153
WP_405605020,gvpJ,Unknown,Streptomyces sp. NBC_01410,145
WP_405009242,gvpJ,Unknown,Kitasatospora sp. NBC_01539,157
WP_404787746,gvpJ,Unknown,Streptomyces pristinaespiralis,221
WP_404761833,gvpJ,Unknown,Streptomyces filamentosus,157
WP_403894169,gvpJ,Unknown,Streptomyces werraensis,121
WP_402184900,gvpJ,Unknown,Streptomyces nigra,157
WP_401410157,gvpJ,Unknown,Streptomyces sp. NPDC088785,163
WP_401026225,gvpJ,Unknown,Streptomyces griseoluteus,153
WP_400711857,gvpJ,Unknown,Streptosporangium sp. NPDC087985,140
WP_400541691,gvpJ,Unknown,Promicromonospora sp. NPDC090134,160
WP_400466401,gvpJ,Unknown,Nocardioides sp. NPDC087217,151
WP_399338634,gvpJ,Unknown,Streptomyces sp. NPDC050560,173
WP_398825292,gvpJ,Unknown,Streptomyces platensis,156
WP_398753695,gvpJ,Unknown,Streptomyces rubiginosohelvolus,160
WP_398101527,gvpJ,Unknown,Streptomyces roseolus,157
WP_398040429,gvpJ,Unknown,Streptomyces sioyaensis,156
WP_397919756,gvpJ,Unknown,Streptomyces lydicus,156
WP_397740964,gvpJ,Unknown,Streptomyces lydicus,166
WP_397227920,gvpJ,Unknown,Nonomuraea sp. NPDC050451,126
WP_397155876,gvpJ,Unknown,Nonomuraea sp. NPDC050227,125
WP_396770342,gvpJ,Unknown,Micromonospora maritima,83
WP_396607064,gvpJ,Unknown,Kitasatospora sp. NPDC051984,146
WP_395987936,gvpJ,Unknown,Actinomadura sp. 9N407,143
WP_395960759,gvpJ,Unknown,Actinomadura sp. 6N118,147
WP_394725451,gvpJ,Unknown,Streptomyces sp. M41,163
WP_393895196,gvpJ,Unknown,Streptomyces sp. NPDC048248,156
WP_393536235,gvpJ,Unknown,Streptomyces sp. NPDC048179,126
WP_392809183,gvpJ,Unknown,Dactylosporangium sp. NPDC048998,135
WP_392168577,gvpJ,Unknown,Streptomyces anulatus,164
WP_391955435,gvpJ,Unknown,Streptomyces kanasensis,139
WP_390913993,gvpJ,Unknown,Streptomyces sp. NPDC005531,149
WP_390831581,gvpJ,Unknown,Streptomyces sp. NPDC001292,43
WP_390721800,gvpJ,Unknown,Streptomyces sp. NPDC001083,111
WP_390015814,gvpJ,Unknown,Streptomyces sp. NPDC058247,154
WP_389839766,gvpJ,Unknown,Streptomyces sp. NPDC058122,80
WP_389533854,gvpJ,Unknown,unclassified Streptomyces,153
WP_389522298,gvpJ,Unknown,Streptomyces hygroscopicus,169
WP_389129526,gvpJ,Unknown,Streptomyces sp. NPDC001820,164
WP_388868252,gvpJ,Unknown,Streptomyces sp. NPDC001530,155
WP_388230550,gvpJ,Unknown,Streptomyces globisporus,156
WP_387603910,gvpJ,Unknown,unclassified Kitasatospora,148
WP_387236899,gvpJ,Unknown,Streptomyces sp. NPDC127097,156
WP_387207984,gvpJ,Unknown,Streptomyces sp. NPDC060194,289
WP_386729928,gvpJ,Unknown,Streptomyces abikoensis,142
WP_386640333,gvpJ,Unknown,Streptomyces sp. NPDC058758,154
WP_386213586,gvpJ,Unknown,Streptomyces tubercidicus,155
WP_386145526,gvpJ,Unknown,Streptomyces yanii,100
WP_385127268,gvpJ,Unknown,Streptomyces sp. NPDC059753,126
WP_384963673,gvpJ,Unknown,Streptomyces sp. NPDC059402,161
WP_384363467,gvpJ,Unknown,Streptomyces sp. NPDC058459,158
WP_383784633,gvpJ,Unknown,Streptomyces sp. NPDC058620,155
WP_383555903,gvpJ,Unknown,Streptomyces sp. NPDC056527,73
WP_383186187,gvpJ,Unknown,unclassified Streptomyces,149
WP_383079448,gvpJ,Unknown,Streptomyces sp. NPDC056831,132
WP_382964958,gvpJ,Unknown,unclassified Streptomyces,182
WP_382641953,gvpJ,Unknown,Streptomyces niveus,165
WP_382544908,gvpJ,Unknown,unclassified Streptomyces,157
WP_382153139,gvpJ,Unknown,Streptomyces anulatus,162
WP_382035803,gvpJ,Unknown,Streptomyces aureoversilis,61
WP_381930016,gvpJ,Unknown,Streptomyces fagopyri,73
WP_381760342,gvpJ,Unknown,Streptomyces anulatus,162
WP_381485739,gvpJ,Unknown,Streptomyces chartreusis,138
WP_381199130,gvpJ,Unknown,Streptomyces halstedii,164
WP_380757881,gvpJ,Unknown,Saccharopolyspora rosea,142
WP_380315720,gvpJ,Unknown,Kitasatospora sp. NPDC127111,148
WP_379674142,gvpJ,Unknown,Pseudonocardia alni,129
WP_379431768,gvpJ,Unknown,Nocardia sp. NPDC059228,135
WP_378883358,gvpJ,Unknown,Nocardioides sp. NPDC057772,155
WP_378471659,gvpJ,Unknown,Rhodococcus jostii,137
WP_378470898,gvpJ,Unknown,Rhodococcus jostii,124
WP_378463602,gvpJ,Unknown,Rhodococcus sp. NPDC056960,123
WP_378331850,gvpJ,Unknown,Amycolatopsis thermoflava,132
WP_378023954,gvpJ,Unknown,Actinomycetospora rhizophila,126
WP_376373731,gvpJ,Unknown,unclassified Streptomyces,162
WP_374202037,gvpJ,Unknown,Streptomyces sp. AC550_RSS872,160
WP_372518120,gvpJ,Unknown,Solirubrobacter ginsenosidimutans,99
WP_372482144,gvpJ,Unknown,Streptomyces glomeratus,144
WP_371625105,gvpJ,Unknown,unclassified Streptomyces,163
WP_370352557,gvpJ,Unknown,Kribbella sp. VKM Ac-2571,159
WP_369271181,gvpJ,Unknown,Streptomyces sp. R11,166
WP_369142985,gvpJ,Unknown,Streptomyces sp. R44,168
WP_367139221,gvpJ,Unknown,Streptomyces,75
WP_366857756,gvpJ,Unknown,Streptomyces sp. NPDC046866,154
WP_366422976,gvpJ,Unknown,Streptomyces sp. NPDC089173,168
WP_366404811,gvpJ,Unknown,Streptomyces sp. NPDC052012,128
WP_366270901,gvpJ,Unknown,Terrabacter sp. NPDC080008,135
WP_365829085,gvpJ,Unknown,Streptomyces sp. NPDC051214,168
WP_365780966,gvpJ,Unknown,unclassified Streptomyces,122
WP_365468721,gvpJ,Unknown,unclassified Streptomyces,132
WP_365391737,gvpJ,Unknown,Streptomyces sp. NPDC051976,170
WP_365290928,gvpJ,Unknown,unclassified Streptomyces,135
WP_364580028,gvpJ,Unknown,Nocardia fluminea,137
WP_364284973,gvpJ,Unknown,Amycolatopsis sp. NPDC051102,319
WP_363539173,gvpJ,Unknown,Kitasatospora sp. NPDC093679,150
WP_363533443,gvpJ,Unknown,Glycomyces sp. NPDC049804,135
WP_363346977,gvpJ,Unknown,Dactylosporangium sp. NPDC051485,133
WP_363037766,gvpJ,Unknown,Streptomyces sp. NPDC048384,165
WP_362692787,gvpJ,Unknown,Streptosporangium sp. NPDC023963,146
WP_362511742,gvpJ,Unknown,Streptosporangium sp. NPDC006930,143
WP_362499760,gvpJ,Unknown,unclassified Streptomyces,176
WP_362431741,gvpJ,Unknown,Streptomyces sp. NPDC048636,157
WP_362373614,gvpJ,Unknown,Streptomyces sp. NPDC048518,185
WP_361906996,gvpJ,Unknown,Streptomyces sp. NPDC046876,157
WP_361679230,gvpJ,Unknown,Streptomyces sp. NPDC046324,157
WP_361519115,gvpJ,Unknown,Streptomyces sp. NPDC047813,129
WP_361367044,gvpJ,Unknown,Streptomyces sp. NPDC046805,158
WP_361273545,gvpJ,Unknown,Streptomyces sp. NPDC046887,54
WP_360688692,gvpJ,Unknown,Nonomuraea sp. NPDC049784,96
WP_360662401,gvpJ,Unknown,Nonomuraea sp. NPDC050404,162
WP_360199714,gvpJ,Unknown,Kitasatospora sp. NPDC047058,146
WP_360176905,gvpJ,Unknown,Kribbella sp. NPDC048915,141
WP_360147699,gvpJ,Unknown,Kribbella sp. NPDC026611,147
WP_359865685,gvpJ,Unknown,Microbispora amethystogenes,138
WP_359620474,gvpJ,Unknown,Streptomyces anulatus,161
WP_359552273,gvpJ,Unknown,Streptomyces sp. NPDC005706,132
WP_359521728,gvpJ,Unknown,Streptomyces roseolus,157
WP_359498578,gvpJ,Unknown,Streptomyces fagopyri,156
WP_358682385,gvpJ,Unknown,Streptomyces sp. NPDC005899,152
WP_358463192,gvpJ,Unknown,Spirillospora sp. NPDC048819,146
WP_357907982,gvpJ,Unknown,Nonomuraea muscovyensis,138
WP_357886659,gvpJ,Unknown,Nonomuraea sp. NPDC050202,157
WP_357884898,gvpJ,Unknown,Nocardia beijingensis,135
WP_357738200,gvpJ,Unknown,Micromonospora,125
WP_357618625,gvpJ,Unknown,Nonomuraea sp. NPDC050786,96
WP_357615323,gvpJ,Unknown,Nonomuraea dietziae,118
WP_357473310,gvpJ,Unknown,Nocardia vinacea,130
WP_357423788,gvpJ,Unknown,Nocardia sp. NPDC024068,129
WP_357290020,gvpJ,Unknown,Microbispora bryophytorum,137
WP_357032831,gvpJ,Unknown,Nocardia,128
WP_356928796,gvpJ,Unknown,Streptomyces sp. NPDC006235,136
WP_356622094,gvpJ,Unknown,Streptomyces sp. NPDC006540,159
WP_356557405,gvpJ,Unknown,unclassified Streptomyces,121
WP_356516522,gvpJ,Unknown,unclassified Streptomyces,147
WP_356506173,gvpJ,Unknown,Streptomyces sp. 900116325,154
WP_356203514,gvpJ,Unknown,Streptomyces sp. NPDC004783,171
WP_356184549,gvpJ,Unknown,Streptomyces sp. NPDC004647,150
WP_356165370,gvpJ,Unknown,unclassified Streptomyces,175
WP_356018417,gvpJ,Unknown,Streptomyces sp. NPDC005132,76
WP_355969156,gvpJ,Unknown,Streptomyces sp. NPDC005180,157
WP_355789097,gvpJ,Unknown,Streptomyces decoyicus,157
WP_355240042,gvpJ,Unknown,Nocardia sp. NPDC004568,130
WP_355143028,gvpJ,Unknown,Micromonospora sp. NPDC005367,125
WP_355079756,gvpJ,Unknown,unclassified Nocardia,128
WP_354827040,gvpJ,Unknown,Streptomyces albidoflavus,161
WP_354824614,gvpJ,Unknown,Amycolatopsis sp. NPDC004625,82
WP_352311627,gvpJ,Unknown,Streptomyces fungicidicus,149
WP_352063223,gvpJ,Unknown,Streptomyces sp. 900105245,132
WP_352000080,gvpJ,Unknown,Streptomyces sp. NPDC126497,121
WP_351966055,gvpJ,Unknown,unclassified Streptomyces,149
WP_351667176,gvpJ,Unknown,Streptomyces sp. NPDC001835,132
WP_351649658,gvpJ,Unknown,Streptomyces sp. NPDC001941,114
WP_351504069,gvpJ,Unknown,Streptomyces sp. NPDC002055,153
WP_351292649,gvpJ,Unknown,Streptomyces sp. NPDC002896,148
WP_351200284,gvpJ,Unknown,Streptomyces sp. NPDC001928,154
WP_351177417,gvpJ,Unknown,Streptomyces sp. NPDC001876,150
WP_350706848,gvpJ,Unknown,Micromonospora sp. NPDC002717,122
WP_350652007,gvpJ,Unknown,Micromonospora sp. NPDC126480,123
WP_348027690,gvpJ,Unknown,Aciduricibacillus chroicocephali,86
WP_346121167,gvpJ,Unknown,Nonomuraea roseola,118
WP_344872847,gvpJ,Unknown,Nonomuraea antimicrobica,134
WP_344628374,gvpJ,Unknown,Kitasatospora arboriphila,135
WP_344324489,gvpJ,Unknown,Streptomyces macrosporus,160
WP_344316693,gvpJ,Unknown,Streptomyces javensis,163
WP_344272135,gvpJ,Unknown,Actinomadura,146
WP_344236616,gvpJ,Unknown,Actinocorallia libanotica,147
WP_344062854,gvpJ,Unknown,Terrabacter lapilli,55
WP_343943842,gvpJ,Unknown,Pseudonocardia zijingensis,143
WP_341335490,gvpJ,Unknown,Pseudonocardia sp. T1-2H,144
WP_339133483,gvpJ,Unknown,Streptomyces sp. f51,79
WP_338785542,gvpJ,Unknown,Streptomyces sp. DG1A-41,128
WP_336857530,gvpJ,Unknown,Sinomonas albida,135
WP_336364945,gvpJ,Unknown,Halalkalicoccus salilacus,67
WP_331625959,gvpJ,Unknown,Actinomycetospora sp.,129
WP_331555812,gvpJ,Unknown,Actinomycetospora sp.,120
WP_331555547,gvpJ,Unknown,Actinomycetospora sp.,133
WP_330139059,gvpJ,Unknown,Streptomyces sp. TRM 70351,103
WP_328557726,gvpJ,Unknown,unclassified Streptomyces,156
WP_327837069,gvpJ,Unknown,Bacillus salipaludis,74
WP_327701230,gvpJ,Unknown,Streptomyces decoyicus,157
WP_326596516,gvpJ,Unknown,Streptomyces sp. NBC_01803,156
WP_324984081,gvpJ,Unknown,Streptomyces sp.,145
WP_324923323,gvpJ,Unknown,Streptomyces sp.,167
WP_324922531,gvpJ,Unknown,Streptomyces sp.,141
WP_324773436,gvpJ,Unknown,Streptomyces kunmingensis,143
WP_317761218,gvpJ,Unknown,Rhodococcus opacus,122
WP_317613009,gvpJ,Unknown,Rhodococcus opacus,122
WP_317612997,gvpJ,Unknown,Rhodococcus opacus,121
WP_317546184,gvpJ,Unknown,Rhodococcus globerulus,124
WP_317433956,gvpJ,Unknown,Streptomyces fradiae,133
WP_307563426,gvpJ,Unknown,Streptosporangium,138
WP_306385727,gvpJ,Unknown,Priestia megaterium,92
WP_305708537,gvpJ,Unknown,Nocardioides sp.,142
WP_302069072,gvpJ,Unknown,Rhodococcus ruber,138
WP_289937390,gvpJ,Unknown,Streptomyces sp. S.PNR 29,121
WP_285583511,gvpJ,Unknown,Actinoallomurus iriomotensis,139
WP_281295206,gvpJ,Unknown,unclassified Streptomyces,130
WP_273941355,gvpJ,Unknown,Kutzneria chonburiensis,287
WP_272877113,gvpJ,Unknown,Streptomyces caniscabiei,47
WP_270153643,gvpJ,Unknown,Nonomuraea corallina,95
WP_270110667,gvpJ,Unknown,Glycomyces luteolus,131
WP_269856954,gvpJ,Unknown,Streptomyces sp. RPT161,150
WP_268759005,gvpJ,Unknown,Amycolatopsis cynarae,133
WP_265120860,gvpJ,Unknown,Hoyosella sp. YIM 151337,138
WP_256227925,gvpJ,Unknown,Fictibacillus sp. WQ 8-8,87
WP_253905091,gvpJ,Unknown,Arthrobacter sp. H14,100
WP_253815045,gvpJ,Unknown,Nocardia amikacinitolerans,131
WP_252784631,gvpJ,Unknown,Actinoallomurus rhizosphaericola,133
WP_247017670,gvpJ,Unknown,Amycolatopsis sp. FBCC-B4732,103
WP_238859684,gvpJ,Unknown,Kitasatospora sp. A2-31,146
WP_237516355,gvpJ,Unknown,Streptomyces sp. PSAA01,163
WP_233040741,gvpJ,Unknown,Nocardia yamanashiensis,163
WP_229875336,gvpJ,Unknown,Streptomyces coeruleorubidus,128
WP_222997719,gvpJ,Unknown,Streptomyces sp. SP2-10,126
WP_222981888,gvpJ,Unknown,Streptantibioticus parmotrematis,146
WP_222968429,gvpJ,Unknown,Actinacidiphila acidipaludis,153
WP_221750511,gvpJ,Unknown,Streptomyces sp. TRM72054,158
WP_218268660,gvpJ,Unknown,Rhodococcus opacus,120
WP_217579371,gvpJ,Unknown,Rhodococcus,136
WP_211469299,gvpJ,Unknown,Actinocrinis puniceicyclus,71
WP_209265705,gvpJ,Unknown,Streptomyces spirodelae,174
WP_205044922,gvpJ,Unknown,Actinacidiphila bryophytorum,148
WP_202231957,gvpJ,Unknown,Actinacidiphila reveromycinica,154
WP_200669297,gvpJ,Unknown,Oxynema sp. CENA135,143
WP_196770926,gvpJ,Unknown,Mycobacterium colombiense,61
WP_190565276,gvpJ,Unknown,Nostoc parmelioides,148
WP_174615697,gvpJ,Unknown,Virgibacillus ihumii,86
WP_174315509,gvpJ,Unknown,Nocardia,135
WP_172629352,gvpJ,Unknown,Streptomyces sp. NL15-2K,153
WP_169253084,gvpJ,Unknown,Brevibacterium sp. 'Marine',144
WP_168532273,gvpJ,Unknown,Streptomyces,156
WP_165286189,gvpJ,Unknown,Streptomyces sp. SID10362,114
WP_165286185,gvpJ,Unknown,Streptomyces,161
WP_164439066,gvpJ,Unknown,unclassified Streptomyces,182
WP_164339372,gvpJ,Unknown,Streptomyces sp. SID7958,156
WP_156935221,gvpJ,Unknown,Pseudonocardia spinosispora,148
WP_152232733,gvpJ,Unknown,Georgenia ruanii,137
WP_151543833,gvpJ,Unknown,Actinomadura montaniterrae,148
WP_148136277,gvpJ,Unknown,Candidatus Formimonas warabiya,83
WP_143924518,gvpJ,Unknown,Brevibacterium aurantiacum,138
WP_137815537,gvpJ,Unknown,Gandjariella thermophila,132
WP_137798629,gvpJ,Unknown,Rhodococcus sp. SGAir0479,66
WP_134699222,gvpJ,Unknown,Ammoniphilus sp. YIM 78166,63
WP_129288461,gvpJ,Unknown,unclassified Streptomyces,151
WP_128638432,gvpJ,Unknown,Rhodococcus opacus,121
WP_126597031,gvpJ,Unknown,Dictyobacter aurantiacus,76
WP_124393806,gvpJ,Unknown,Rhodococcus,136
WP_123665077,gvpJ,Unknown,Actinocorallia herbida,154
WP_117327636,gvpJ,Unknown,Peribacillus saganii,82
WP_112261210,gvpJ,Unknown,Lentzea terrae,50
WP_111179881,gvpJ,Unknown,Nonomuraea aridisoli,150
WP_101276560,gvpJ,Unknown,Streptomyces,154
WP_100579132,gvpJ,Unknown,Streptomyces,147
WP_097211859,gvpJ,Unknown,Rhodococcus,135
WP_095864226,gvpJ,Unknown,Rhodococcus sp. ACS1,122
WP_091452606,gvpJ,Unknown,Micromonospora inyonensis,130
WP_072950985,gvpJ,Unknown,Rhodococcus koreensis,121
WP_066996306,gvpJ,Unknown,Mycobacterium sp. 1465703.0,134
WP_066366698,gvpJ,Unknown,Herbidospora mongoliensis,142
WP_064062316,gvpJ,Unknown,Rhodococcus,128
WP_058041728,gvpJ,Unknown,Streptomyces roseifaciens,61
WP_054566360,gvpJ,Unknown,unclassified Frankia,171
WP_046703544,gvpJ,Unknown,Streptomyces europaeiscabiei,155
WP_046585201,gvpJ,Unknown,Bacillus sp. SA1-12,86
WP_039957896,gvpJ,Unknown,Rhodococcus pyridinivorans,137
WP_037240165,gvpJ,Unknown,Rhodococcus,122
WP_030822200,gvpJ,Unknown,Streptomyces hygroscopicus,169
WP_411949762,gvpJ,Unknown,Streptomyces sp. NPDC000405,142
WP_409293709,gvpJ,Unknown,Paraperibacillus marinus,87
WP_409274775,gvpJ,Unknown,Neobacillus oceani,109
WP_409088687,gvpJ,Unknown,Streptomyces scabiei,177
WP_408010091,gvpJ,Unknown,Saccharopolyspora terrae,139
WP_407554624,gvpJ,Unknown,Streptomyces sp. Pv4-95,156
WP_406467920,gvpJ,Unknown,Streptomyces sp. NBC_01594,149
WP_406430168,gvpJ,Unknown,Streptomyces sp. NBC_01589,149
WP_406397445,gvpJ,Unknown,Streptomyces sp. NBC_00879,145
WP_406337038,gvpJ,Unknown,Streptomyces sp. NBC_00649,153
WP_405780402,gvpJ,Unknown,Streptomyces sp. NBC_00859,154
WP_404800302,gvpJ,Unknown,Actinomadura rudentiformis,158
WP_403872797,gvpJ,Unknown,Streptomyces sp. NPDC102490,171
WP_403521312,gvpJ,Unknown,Streptomyces sp. NPDC101158,143
WP_403339040,gvpJ,Unknown,Streptomyces caniferus,157
WP_402430414,gvpJ,Unknown,Streptomyces sp. NPDC086766,178
WP_401883950,gvpJ,Unknown,Streptomyces sp. NPDC088400,152
WP_401545964,gvpJ,Unknown,Streptomyces sp. NPDC091385,138
WP_401473737,gvpJ,Unknown,Streptomyces coeruleorubidus,128
WP_401365074,gvpJ,Unknown,Streptomyces sp. NPDC088755,157
WP_400867644,gvpJ,Unknown,Amycolatopsis sp. NPDC098790,49
