accession,gene_name,protein_name,organism,sequence_length
WP_344922393,gvpO,Unknown,Streptosporangium oxazolinicum,147
WP_344730256,gvpO,Unknown,Pseudonocardia yunnanensis,187
WP_344657980,gvpO,Unknown,Catenulispora subtropica,162
WP_343502477,gvpO,Unknown,Alloyangia pacifica,111
WP_342030654,gvpO,Unknown,Streptomyces melanosporofaciens,44
WP_338051248,gvpO,Unknown,Pseudonocardia acidicola,127
WP_337655799,gvpO,Unknown,Streptomyces sp. MD20-1-1,144
WP_336497390,gvpO,Unknown,Psychrobacillus mangrovi,88
WP_334172128,gvpO,Unknown,Sinomonas sp.,147
WP_330846465,gvpO,Unknown,Actinophytocola sp.,102
WP_329083722,gvpO,Unknown,unclassified Streptosporangium,147
WP_327151833,gvpO,Unknown,Nocardia sp. NBC_01329,111
WP_327101650,gvpO,Unknown,Nocardia vinacea,108
WP_324266687,gvpO,Unknown,Saccharopolyspora mangrovi,131
WP_324165918,gvpO,Unknown,Amycolatopsis sp.,437
WP_317987055,gvpO,Unknown,Sutcliffiella rhizosphaerae,86
WP_317121871,gvpO,Unknown,Alkalihalophilus lindianensis,88
WP_312904338,gvpO,Unknown,Nonomuraea rubra,98
WP_312858384,gvpO,Unknown,Pseudonocardia pini,152
WP_301549170,gvpO,Unknown,Pseudonocardia alni,339
WP_296144347,gvpO,Unknown,Pseudonocardia sp. SCN 73-27,275
WP_290119778,gvpO,Unknown,Actinomadura sp. DC4,135
WP_281067238,gvpO,Unknown,Kribbella aluminosa,117
WP_280412717,gvpO,Unknown,Nocardia asiatica,98
WP_276143551,gvpO,Unknown,Rhodococcus sp. T2V,114
WP_275118279,gvpO,Unknown,Alkalihalobacterium chitinilyticum,87
WP_268759007,gvpO,Unknown,Amycolatopsis cynarae,100
WP_266077552,gvpO,Unknown,Haladaptatus caseinilyticus,143
WP_262372682,gvpO,Unknown,Sutcliffiella horikoshii,86
WP_256652640,gvpO,Unknown,Streptomyces rugosispiralis,100
WP_253774183,gvpO,Unknown,Nonomuraea roseoviolacea,179
WP_252472780,gvpO,Unknown,Desulfosporosinus nitroreducens,90
WP_249027289,gvpO,Unknown,Amycolatopsis lexingtonensis,119
WP_242234395,gvpO,Unknown,unclassified Domibacillus,87
WP_237453645,gvpO,Unknown,Pseudonocardia sp. SID8383,240
WP_231566566,gvpO,Unknown,Pontibacillus marinus,86
WP_229250366,gvpO,Unknown,Desulfosporosinus shakirovi,89
WP_227373849,gvpO,Unknown,Haladaptatus halobius,138
WP_227132934,gvpO,Unknown,Halorubellus salinus,115
WP_225849730,gvpO,Unknown,Streptomyces sp. HPF1205,142
WP_222131259,gvpO,Unknown,Pseudonocardia sp. C8,386
WP_220584225,gvpO,Unknown,Halobacillus sp. Nhm2S1,86
WP_220447964,gvpO,Unknown,Nonomuraea diastatica,129
WP_195894404,gvpO,Unknown,Nonomuraea cypriaca,133
WP_188188973,gvpO,Unknown,Nonomuraea sp. SYSU D8015,109
WP_185713321,gvpO,Unknown,Rhodococcus,112
WP_185075764,gvpO,Unknown,Nonomuraea jabiensis,123
WP_165041524,gvpO,Unknown,Rhodococcus sp. 14C212,105
WP_164214961,gvpO,Unknown,Virgibacillus sp. YIM 98842,86
WP_157386650,gvpO,Unknown,Nocardia terrae,111
WP_141575404,gvpO,Unknown,Actinomadura sp. WMMA1423,85
WP_140175529,gvpO,Unknown,Thermomonospora catenispora,109
WP_138694235,gvpO,Unknown,Nonomuraea zeae,102
WP_136909286,gvpO,Unknown,Rhodococcus oryzae,96
WP_136239102,gvpO,Unknown,unclassified Streptomyces,144
WP_135552869,gvpO,Unknown,Desulfosporosinus fructosivorans,91
WP_131988713,gvpO,Unknown,Actinomadura sp. 6K520,86
WP_121436020,gvpO,Unknown,Actinomadura pelletieri,86
WP_119727557,gvpO,Unknown,Thermomonospora,86
WP_088896935,gvpO,Unknown,Rhodococcus,98
WP_081005382,gvpO,Unknown,Rhodococcus rhodochrous,111
WP_080517695,gvpO,Unknown,Cereibacter sphaeroides,102
WP_079475232,gvpO,Unknown,Marinococcus halophilus,203
WP_079032074,gvpO,Unknown,Streptomyces specialis,108
WP_078504461,gvpO,Unknown,Streptomyces,144
WP_069451064,gvpO,Unknown,Haladaptatus sp. W1,147
WP_043930219,gvpO,Unknown,Bacillus sp. EB01,87
WP_043769055,gvpO,Unknown,Roseivivax isoporae,102
WP_040251375,gvpO,Unknown,Streptomyces,107
WP_039829102,gvpO,Unknown,Nocardia testacea,109
WP_413242311,gvpO,Unknown,Paenibacillus sp. 1P07SE,100
WP_393331915,gvpO,Unknown,Microbispora bryophytorum,148
WP_393227778,gvpO,Unknown,Nocardia sp. NPDC047654,110
WP_392149857,gvpO,Unknown,Streptomyces flaveolus,105
WP_389947817,gvpO,Unknown,Streptosporangium sp. NPDC000396,147
WP_385161966,gvpO,Unknown,unclassified Streptomyces,122
WP_377235786,gvpO,Unknown,Promicromonospora sp. NPDC059942,114
WP_375020628,gvpO,Unknown,Actinomadura sp. 21ATH,92
WP_368630091,gvpO,Unknown,Kocuria carniphila,161
WP_365430657,gvpO,Unknown,Streptomyces sp. NPDC056159,79
WP_363611977,gvpO,Unknown,Micromonospora sp. NPDC049645,109
WP_363134749,gvpO,Unknown,Streptomyces sp. NPDC050610,101
WP_359864737,gvpO,Unknown,Streptomyces hygroscopicus,150
WP_359364532,gvpO,Unknown,Streptomyces cinnamoneus,99
WP_355627380,gvpO,Unknown,Streptosporangium sp. NPDC006013,150
WP_346452967,gvpO,Unknown,Isoptericola cucumis,146
WP_346258858,gvpO,Unknown,Plantactinospora sp. ZYX-F-223,166
WP_338471527,gvpO,Unknown,Niallia sp. XMNu-256,88
WP_335961852,gvpO,Unknown,Halalkalibacter kiskunsagensis,88
WP_328563657,gvpO,Unknown,Streptomyces coelicoflavus,130
WP_326837478,gvpO,Unknown,Amycolatopsis rhabdoformis,109
WP_325719081,gvpO,Unknown,Actinocrinis sp.,100
WP_325105287,gvpO,Unknown,Segeticoccus sp.,143
WP_324191130,gvpO,Unknown,Nocardia beijingensis,106
WP_303657242,gvpO,Unknown,Halorussus,215
WP_299881893,gvpO,Unknown,uncultured Sulfitobacter sp.,104
WP_299745355,gvpO,Unknown,unclassified Rossellomorea,88
WP_292371609,gvpO,Unknown,unclassified Methanosarcina,94
WP_245899644,gvpO,Unknown,Nonomuraea indica,139
WP_243514844,gvpO,Unknown,Priestia filamentosa,87
WP_241779785,gvpO,Unknown,Streptomyces natalensis,73
WP_224269479,gvpO,Unknown,Haloprofundus salinisoli,105
WP_223290917,gvpO,Unknown,Streptomyces avicenniae,113
WP_190252619,gvpO,Unknown,Dactylosporangium sucinum,99
WP_168073636,gvpO,Unknown,Planosporangium flavigriseum,104
WP_164560240,gvpO,Unknown,Streptomyces sp. SID14478,108
WP_161560234,gvpO,Unknown,Streptomyces antimycoticus,103
WP_145775727,gvpO,Unknown,Micromonospora olivasterospora,104
WP_134714402,gvpO,Unknown,Saccharomonospora xinjiangensis,89
WP_077058797,gvpO,Unknown,Streptomyces sp. MP131-18,94
WP_071966293,gvpO,Unknown,Streptomyces sp. NPDC021096,99
WP_066366690,gvpO,Unknown,Herbidospora mongoliensis,85
WP_065409533,gvpO,Unknown,Pseudobacillus wudalianchiensis,88
WP_022794405,gvpO,Unknown,Marinococcus halotolerans,88
WP_414478831,gvpO,Unknown,Rhodococcus opacus,172
WP_413917174,gvpO,Unknown,Priestia megaterium,88
WP_409303443,gvpO,Unknown,Peribacillus sedimenti,88
WP_409274766,gvpO,Unknown,Neobacillus oceani,86
WP_405605026,gvpO,Unknown,Streptomyces sp. NBC_01410,132
WP_404455757,gvpO,Unknown,Virgibacillus necropolis,87
WP_401669566,gvpO,Unknown,Streptomyces antimycoticus,135
WP_400021453,gvpO,Unknown,Streptomyces sp. NPDC085529,124
WP_397636091,gvpO,Unknown,Streptomyces albogriseolus,147
WP_397550615,gvpO,Unknown,Rossellomorea sp. NPDC077527,88
WP_397394952,gvpO,Unknown,Promicromonospora sp. NPDC019610,114
WP_396289086,gvpO,Unknown,Kitasatospora sp. NPDC051164,79
WP_395987924,gvpO,Unknown,Actinomadura sp. 9N407,89
WP_394079706,gvpO,Unknown,Roseixanthobacter finlandensis,87
WP_393434726,gvpO,Unknown,Mycobacterium sp. NPDC048908,53
WP_393269489,gvpO,Unknown,Nonomuraea fuscirosea,155
WP_393149865,gvpO,Unknown,Nonomuraea sp. NPDC047897,135
WP_391250490,gvpO,Unknown,Streptomyces sp. NPDC007907,107
WP_389741218,gvpO,Unknown,Streptomyces violaceusniger,154
WP_388314893,gvpO,Unknown,Streptomyces massasporeus,107
WP_387424381,gvpO,Unknown,Micromonospora sp. NPDC007230,147
WP_385848843,gvpO,Unknown,Streptomyces sp. NPDC059650,133
WP_385619157,gvpO,Unknown,Streptomyces sp. NPDC059679,103
WP_385439839,gvpO,Unknown,Streptomyces sp. NPDC059850,132
WP_385204769,gvpO,Unknown,Streptomyces sp. NPDC059455,117
WP_384113898,gvpO,Unknown,unclassified Streptomyces,106
WP_381327358,gvpO,Unknown,Streptomyces halstedii,110
WP_380804168,gvpO,Unknown,Streptomyces albogriseolus,147
WP_380704374,gvpO,Unknown,Salinithrix halophila,90
WP_379080308,gvpO,Unknown,Nocardia rhizosphaerihabitans,111
WP_378593231,gvpO,Unknown,Rhodococcus jostii,92
WP_378453210,gvpO,Unknown,unclassified Rhodococcus (in: high G+C Gram-positive bacteria),96
WP_377209558,gvpO,Unknown,Promicromonospora sp. NPDC057138,165
WP_375154201,gvpO,Unknown,Rhodococcus opacus,130
WP_372477983,gvpO,Unknown,Streptomyces barringtoniae,39
WP_370367544,gvpO,Unknown,Catenulispora sp. GP43,149
WP_370178661,gvpO,Unknown,Rhodococcus wratislaviensis,96
WP_366849921,gvpO,Unknown,Streptomyces parvulus,105
WP_364497112,gvpO,Unknown,Nocardia sp. NPDC051990,111
WP_363205704,gvpO,Unknown,unclassified Streptomyces,108
WP_361254972,gvpO,Unknown,unclassified Streptomyces,162
WP_359755623,gvpO,Unknown,Streptomyces anulatus,28
WP_359095115,gvpO,Unknown,Streptomyces roseoverticillatus,122
WP_358321434,gvpO,Unknown,Streptomyces massasporeus,107
WP_357973609,gvpO,Unknown,Nocardia fusca,109
WP_357962895,gvpO,Unknown,Nocardia gamkensis,110
WP_356850037,gvpO,Unknown,Streptomyces sp. NPDC006326,103
WP_355434272,gvpO,Unknown,Lentzea sp. NPDC004782,88
WP_355199895,gvpO,Unknown,Nonomuraea sp. NPDC003709,123
WP_353834260,gvpO,Unknown,Actinomadura sp. NPDC000929,85
WP_352099276,gvpO,Unknown,Streptomyces sp. NPDC126510,107
WP_352070832,gvpO,Unknown,Streptosporangium roseum,147
WP_351929540,gvpO,Unknown,Streptomyces sp. NPDC001634,123
WP_351884353,gvpO,Unknown,Streptomyces sp. NPDC094472,145
WP_351113245,gvpO,Unknown,Streptomyces sp. NPDC002734,108
WP_350909375,gvpO,Unknown,Nocardia beijingensis,107
WP_350731395,gvpO,Unknown,Nonomuraea angiospora,105
WP_347650531,gvpO,Unknown,Nonomuraea sp. B10E15,137
WP_344550449,gvpO,Unknown,Kitasatospora saccharophila,208
WP_334438293,gvpO,Unknown,Micromonospora sp. CPCC 206060,253
WP_331112661,gvpO,Unknown,Oryzihumus sp.,191
WP_329192231,gvpO,Unknown,unclassified Streptomyces,103
WP_328368626,gvpO,Unknown,unclassified Streptomyces,95
WP_281032382,gvpO,Unknown,Nocardia higoensis,107
WP_250094747,gvpO,Unknown,Halalkalibacter alkaliphilus,87
WP_245573162,gvpO,Unknown,Amycolatopsis benzoatilytica,103
WP_239769317,gvpO,Unknown,Streptomyces,105
WP_239119709,gvpO,Unknown,Planotetraspora thailandica,97
WP_228915775,gvpO,Unknown,Streptomyces,147
WP_222720362,gvpO,Unknown,Actinomadura sp. HBU206391,180
WP_221567455,gvpO,Unknown,Alkalihalobacillus sp. TS-13,88
WP_195150454,gvpO,Unknown,Nocardia abscessus,98
WP_190903797,gvpO,Unknown,Streptomyces tuirus,107
WP_190238256,gvpO,Unknown,Cereibacter johrii,103
WP_190107840,gvpO,Unknown,Streptomyces cinnamoneus,99
WP_189909140,gvpO,Unknown,Streptomyces albogriseolus,147
WP_189095407,gvpO,Unknown,Streptomyces kronopolitis,107
WP_188837604,gvpO,Unknown,Flexivirga endophytica,108
WP_187577379,gvpO,Unknown,Nocardioides mesophilus,87
WP_179726162,gvpO,Unknown,Nocardioides kongjuensis,117
WP_156644854,gvpO,Unknown,Lentibacillus sp. JNUCC-1,86
WP_152232730,gvpO,Unknown,Georgenia ruanii,198
WP_136215430,gvpO,Unknown,Streptomyces sp. A1136,103
WP_133826603,gvpO,Unknown,Actinomycetospora succinea,399
WP_132205599,gvpO,Unknown,Actinomadura darangshiensis,86
WP_128107219,gvpO,Unknown,Mycolicibacterium elephantis,107
WP_124442089,gvpO,Unknown,Streptomyces sp. NL15-2K,87
WP_123107745,gvpO,Unknown,Streptomyces botrytidirepellens,108
WP_117591556,gvpO,Unknown,Haloprofundus halophilus,105
WP_110694536,gvpO,Unknown,Streptosporangium sp. 'caverna',140
WP_098860272,gvpO,Unknown,Bacillus sp. AFS053548,86
WP_073816269,gvpO,Unknown,Streptomyces,106
WP_070877690,gvpO,Unknown,Metabacillus idriensis,85
WP_041824423,gvpO,Unknown,Streptomycetaceae,97
WP_014059685,gvpO,Unknown,Streptomyces violaceusniger,100
WP_005043846,gvpO,Unknown,Halococcus,168
WP_411949761,gvpO,Unknown,Streptomyces sp. NPDC000405,150
WP_403939848,gvpO,Unknown,Streptomyces sp. NPDC096310,109
WP_402356455,gvpO,Unknown,Streptomyces paradoxus,107
WP_401878514,gvpO,Unknown,Streptomyces massasporeus,107
WP_398508123,gvpO,Unknown,Streptomyces sp. NPDC020681,136
WP_397401579,gvpO,Unknown,Promicromonospora kroppenstedtii,100
WP_397370661,gvpO,Unknown,Nonomuraea sp. NPDC051941,123
WP_396980043,gvpO,Unknown,Nocardia gamkensis,110
WP_394500647,gvpO,Unknown,Nonomuraea sp. JJY05,123
WP_392691711,gvpO,Unknown,Streptomyces goshikiensis,103
WP_388613309,gvpO,Unknown,unclassified Streptomyces,111
WP_386949777,gvpO,Unknown,unclassified Amycolatopsis,109
WP_386921200,gvpO,Unknown,Actinomadura viridis,88
WP_386449496,gvpO,Unknown,Streptosporangium canum,147
WP_385147923,gvpO,Unknown,unclassified Streptomyces,143
WP_385146357,gvpO,Unknown,unclassified Streptomyces,100
WP_377544180,gvpO,Unknown,Micromonospora zhanjiangensis,178
WP_376609196,gvpO,Unknown,Streptomyces sp. NPDC056291,54
WP_376253124,gvpO,Unknown,Streptomyces sp. NPDC056002,102
WP_371514663,gvpO,Unknown,Kocuria sp. WRN011,151
WP_367420319,gvpO,Unknown,Streptomyces albogriseolus,147
WP_366072144,gvpO,Unknown,Streptomyces sp. NPDC051219,105
WP_364404356,gvpO,Unknown,Actinoallomurus sp. NPDC052274,136
WP_364346089,gvpO,Unknown,unclassified Nocardia,108
WP_362964401,gvpO,Unknown,Streptomyces sp. NPDC049881,114
WP_362692777,gvpO,Unknown,Streptosporangium sp. NPDC023963,150
WP_362511733,gvpO,Unknown,unclassified Streptosporangium,156
WP_361533198,gvpO,Unknown,unclassified Streptomyces,106
WP_361115763,gvpO,Unknown,Streptomyces sp. NPDC047024,102
WP_358241137,gvpO,Unknown,Streptomyces abikoensis,147
WP_358213229,gvpO,Unknown,Nocardia beijingensis,107
WP_358204199,gvpO,Unknown,Pseudonocardia sp. NPDC049154,195
WP_358179154,gvpO,Unknown,Nonomuraea sp. NPDC049129,129
WP_355853067,gvpO,Unknown,Streptomyces sp. NPDC005336,102
WP_355439661,gvpO,Unknown,Nonomuraea sp. NPDC005501,169
WP_354882315,gvpO,Unknown,Micromonospora taraxaci,110
WP_350916349,gvpO,Unknown,Streptosporangium sp. NPDC002544,150
WP_349331023,gvpO,Unknown,unclassified Actinopolymorpha,108
WP_345418141,gvpO,Unknown,Pseudonocardia xishanensis,203
WP_345348724,gvpO,Unknown,Actinoallomurus liliacearum,136
WP_344997068,gvpO,Unknown,Nonomuraea helvata,111
WP_328290817,gvpO,Unknown,Nocardia aurantiaca,111
WP_325709523,gvpO,Unknown,Amycolatopsis sp.,103
WP_317761615,gvpO,Unknown,Rhodococcus opacus,96
WP_312860431,gvpO,Unknown,Pseudonocardia bannensis,129
WP_298785380,gvpO,Unknown,uncultured Marinococcus sp.,100
WP_291003848,gvpO,Unknown,Hyphomicrobium sp.,142
WP_278142903,gvpO,Unknown,Micromonospora sp. WMMD967,110
WP_244752029,gvpO,Unknown,Halobacillus shinanisalinarum,86
WP_238951655,gvpO,Unknown,Kitasatospora sp. A2-31,105
WP_231332768,gvpO,Unknown,Actinomadura graeca,85
WP_226682309,gvpO,Unknown,Bacillaceae,86
WP_200306477,gvpO,Unknown,Paracraurococcus ruber,111
WP_197700190,gvpO,Unknown,Micromonospora echinaurantiaca,123
WP_188376899,gvpO,Unknown,Halobacillus andaensis,91
WP_187826179,gvpO,Unknown,Streptomyces sp. TRM68367,111
WP_177245344,gvpO,Unknown,Streptosporangium canum,144
WP_176197424,gvpO,Unknown,Actinomadura sp. NAK00032,86
WP_166030100,gvpO,Unknown,Neobacillus terrae,88
WP_165243437,gvpO,Unknown,Streptomyces coryli,91
WP_155113281,gvpO,Unknown,Metabacillus mangrovi,88
WP_154689995,gvpO,Unknown,Microlunatus sp. Gsoil 973,78
WP_153400910,gvpO,Unknown,Gracilibacillus oryzae,88
WP_148349156,gvpO,Unknown,Actinomadura syzygii,86
WP_145773878,gvpO,Unknown,Micromonospora olivasterospora,115
WP_142574745,gvpO,Unknown,Microbispora bryophytorum,152
WP_138046495,gvpO,Unknown,Streptomyces montanus,164
WP_137048960,gvpO,Unknown,Haloprofundus sp. MHR1,105
WP_129629557,gvpO,Unknown,Candidatus Oscillochloris fontis,83
WP_100010262,gvpO,Unknown,Lentibacillus sediminis,86
WP_084471411,gvpO,Unknown,Nocardia speluncae,99
WP_083906923,gvpO,Unknown,Octadecabacter arcticus,121
WP_079171182,gvpO,Unknown,unclassified Streptomyces,120
WP_079161227,gvpO,Unknown,Streptomyces fodineus,122
WP_079110052,gvpO,Unknown,Streptomyces roseifaciens,106
WP_078760990,gvpO,Unknown,Marinactinospora thermotolerans,101
WP_078661500,gvpO,Unknown,Streptomyces sp. NRRL B-24484,188
WP_078639187,gvpO,Unknown,Streptomyces violaceusniger,143
WP_078606409,gvpO,Unknown,Streptomyces violaceorubidus,124
WP_076971083,gvpO,Unknown,Streptomyces sparsogenes,100
WP_076106879,gvpO,Unknown,Mycobacterium colombiense,108
WP_067638323,gvpO,Unknown,Actinomadura latina,86
WP_064455549,gvpO,Unknown,Streptomyces hygroscopicus,103
WP_062232705,gvpO,Unknown,unclassified Fictibacillus,87
WP_055421312,gvpO,Unknown,Streptomyces pactum,107
WP_050183859,gvpO,Unknown,Domibacillus robiginosus,87
WP_044340213,gvpO,Unknown,Rossellomorea aquimaris,88
WP_037058196,gvpO,Unknown,Pseudonocardia asaccharolytica,120
WP_013057996,gvpO,Unknown,Priestia,88
WP_005455869,gvpO,Unknown,Saccharomonospora cyanea,90
WP_406673550,gvpO,Unknown,Nonomuraea sp. N2-4H,115
WP_406401761,gvpO,Unknown,Streptomyces uncialis,102
WP_405918165,gvpO,Unknown,Streptomyces sp. NBC_00728,106
WP_405087449,gvpO,Unknown,Microbispora sp. NBC_01389,109
WP_403521946,gvpO,Unknown,Streptomyces sp. NPDC093586,105
WP_402054233,gvpO,Unknown,Streptomyces massasporeus,107
WP_401545950,gvpO,Unknown,Streptomyces sp. NPDC091385,103
WP_401410155,gvpO,Unknown,Streptomyces sp. NPDC088785,108
WP_400711866,gvpO,Unknown,Streptosporangium sp. NPDC087985,132
WP_399569333,gvpO,Unknown,Streptomyces sp. NPDC053079,99
WP_399551414,gvpO,Unknown,Streptosporangium canum,147
WP_399518956,gvpO,Unknown,Streptosporangium canum,143
WP_397613915,gvpO,Unknown,Streptomyces abikoensis,150
WP_360688689,gvpO,Unknown,Nonomuraea sp. NPDC049784,125
WP_358604861,gvpO,Unknown,Saccharopolyspora sp. NPDC050389,149
WP_358277111,gvpO,Unknown,Streptomyces massasporeus,107
WP_357847579,gvpO,Unknown,Nonomuraea sp. NPDC048882,147
WP_357838108,gvpO,Unknown,Micromonospora parva,110
WP_331658796,gvpO,Unknown,Amycolatopsis sp.,113
WP_326362612,gvpO,Unknown,Nocardia sp. CDC160,117
WP_312888360,gvpO,Unknown,Nonomuraea rhodomycinica,159
WP_312863972,gvpO,Unknown,Streptosporangium saharense,113
WP_288050462,gvpO,Unknown,Nocardia sp.,60
WP_283133146,gvpO,Unknown,Rhizohabitans arisaemae,111
WP_281658543,gvpO,Unknown,Halobacillus sp. Cin3,86
WP_278002884,gvpO,Unknown,Halocatena marina,237
WP_276143879,gvpO,Unknown,Rhodococcus sp. T2V,107
WP_270110666,gvpO,Unknown,Glycomyces luteolus,101
WP_265409664,gvpO,Unknown,Fictibacillus sp. KU28468,87
WP_259917770,gvpO,Unknown,Kocuria carniphila,161
WP_256392879,gvpO,Unknown,Natronoarchaeum rubrum,151
WP_255242256,gvpO,Unknown,Evansella sp. LMS18,90
WP_249635973,gvpO,Unknown,Streptomyces,107
WP_245757916,gvpO,Unknown,Alteribacillus iranensis,89
WP_244170627,gvpO,Unknown,Amycolatopsis tolypomycina,100
WP_240926449,gvpO,Unknown,Streptomyces sp. JB150,129
WP_226592140,gvpO,Unknown,Halobacillus litoralis,86
WP_218128865,gvpO,Unknown,Nonomuraea maritima,126
WP_215096727,gvpO,Unknown,Streptomyces sp. ISL-1,175
WP_214410929,gvpO,Unknown,Sphaerisporangium fuscum,140
WP_214103812,gvpO,Unknown,Acrocarpospora catenulata,112
WP_213932997,gvpO,Unknown,Rhodococcus sp. B50,98
WP_212819829,gvpO,Unknown,Polymorphospora rubra,146
WP_211126356,gvpO,Unknown,Streptomyces,100
WP_210950381,gvpO,Unknown,Streptomyces sp. MK37H,161
WP_210159114,gvpO,Unknown,Microbispora oryzae,147
WP_209480372,gvpO,Unknown,Virgibacillus litoralis,89
WP_206935543,gvpO,Unknown,Roseococcus thiosulfatophilus,84
WP_206806661,gvpO,Unknown,Amycolatopsis sp. 195334CR,84
WP_205077383,gvpO,Unknown,unclassified Streptomyces,106
WP_204288991,gvpO,Unknown,Microbispora amethystogenes,110
WP_204095955,gvpO,Unknown,Amycolatopsis sp. FDAARGOS 1241,108
WP_204058371,gvpO,Unknown,Microbispora corallina,154
WP_203849680,gvpO,Unknown,Dactylosporangium siamense,103
WP_203549791,gvpO,Unknown,Actinospica acidiphila,144
WP_201853732,gvpO,Unknown,Streptomyces,100
WP_201714559,gvpO,Unknown,Rossellomorea arthrocnemi,88
WP_198664219,gvpO,Unknown,Jiangella endophytica,79
WP_195035136,gvpO,Unknown,Nocardia abscessus,110
WP_194961243,gvpO,Unknown,Streptomyces,127
WP_194218445,gvpO,Unknown,Guptibacillus hwajinpoensis,88
WP_192994410,gvpO,Unknown,Priestia megaterium,88
WP_192236308,gvpO,Unknown,Streptomyces sp. H28,106
WP_191053586,gvpO,Unknown,Microbispora bryophytorum,153
WP_131971033,gvpO,Unknown,Actinomadura sp. KC06,86
WP_110066992,gvpO,Unknown,Cytobacillus oceanisediminis,88
WP_107270523,gvpO,Unknown,Plantactinospora sp. BC1,202
WP_103960682,gvpO,Unknown,Nonomuraea solani,109
WP_101568583,gvpO,Unknown,Bacillaceae,87
WP_101467493,gvpO,Unknown,Nocardia fluminea,111
WP_096155007,gvpO,Unknown,Bacillus,88
WP_095584393,gvpO,Unknown,Streptomyces albireticuli,106
WP_095268409,gvpO,Unknown,Terribacillus,90
WP_094526890,gvpO,Unknown,unclassified Halorubrum,189
WP_094376570,gvpO,Unknown,Lachnotalea glycerini,86
WP_093854135,gvpO,Unknown,Streptomyces,180
WP_093212469,gvpO,Unknown,Sediminibacillus albus,90
WP_092960907,gvpO,Unknown,Falsiroseomonas,85
WP_092889178,gvpO,Unknown,Actinopolymorpha cephalotaxi,145
WP_091614017,gvpO,Unknown,Marinococcus luteus,88
WP_091584596,gvpO,Unknown,Alteribacillus bidgolensis,90
WP_091003041,gvpO,Unknown,Fictibacillus marinisediminis,87
WP_089750583,gvpO,Unknown,Halobacillus alkaliphilus,88
WP_088228084,gvpO,Unknown,Desulfosporosinus sp. FKB,91
WP_088011973,gvpO,Unknown,Gottfriedia acidiceleris,86
WP_087928739,gvpO,Unknown,Streptomyces,103
WP_019393984,gvpO,Unknown,Priestia,87
WP_411115334,gvpO,Unknown,unclassified Streptomyces,56
WP_410909641,gvpO,Unknown,Puerhibacterium sp. TATVAM-FAB25,223
WP_407312186,gvpO,Unknown,Desulfosporosinus paludis,90
WP_406607758,gvpO,Unknown,Candidatus Infernicultor aquiphilus,86
WP_404405695,gvpO,Unknown,Jeotgalibacillus malaysiensis,88
WP_401193173,gvpO,Unknown,Streptomyces sp. NPDC088762,103
WP_400661162,gvpO,Unknown,Terribacillus saccharophilus,89
WP_399922503,gvpO,Unknown,Streptomyces sp. NPDC053048,105
WP_399055733,gvpO,Unknown,Streptomyces sp. NPDC049813,132
WP_396454513,gvpO,Unknown,Actinomadura sp.,87
WP_395889866,gvpO,Unknown,Amycolatopsis sp. NPDC051903,108
WP_393848262,gvpO,Unknown,Streptomyces sp. NPDC048257,103
WP_392101424,gvpO,Unknown,Streptomyces sp. NPDC015237,105
WP_391180316,gvpO,Unknown,Streptomyces sp. NPDC007983,101
WP_390002347,gvpO,Unknown,Streptosporangium sandarakinum,148
WP_389094703,gvpO,Unknown,Streptomyces sp. NPDC001546,103
WP_387620990,gvpO,Unknown,Streptomyces albogriseolus,147
WP_387075049,gvpO,Unknown,Microbispora rosea,120
WP_386188879,gvpO,Unknown,Streptosporangium jomthongense,125
WP_386145282,gvpO,Unknown,Streptomyces yanii,246
WP_385397532,gvpO,Unknown,Streptomyces sp. NPDC059874,103
WP_385319731,gvpO,Unknown,Streptomyces sp. NPDC059680,39
WP_384320345,gvpO,Unknown,Streptomyces sp. NPDC058440,60
WP_381556263,gvpO,Unknown,Streptomyces hygroscopicus,191
WP_380582973,gvpO,Unknown,Streptacidiphilus monticola,84
WP_379645862,gvpO,Unknown,Nonomuraea sp. NPDC059194,107
WP_379560666,gvpO,Unknown,Oceanobacillus kapialis,87
WP_379496048,gvpO,Unknown,Oceanobacillus longus,88
WP_377261565,gvpO,Unknown,Phytohabitans kaempferiae,163
WP_376636313,gvpO,Unknown,Streptomyces sp. NPDC056255,77
WP_376543810,gvpO,Unknown,Streptomyces sp. NPDC056190,54
WP_375027901,gvpO,Unknown,Actinomadura sp. GTD37,87
WP_368631512,gvpO,Unknown,Kocuria carniphila,161
WP_367742677,gvpO,Unknown,Microbispora sp. NPDC049125,123
WP_367476455,gvpO,Unknown,Streptomyces griseoaurantiacus,127
WP_366624997,gvpO,Unknown,Spirillospora sp. NPDC029432,95
WP_365444385,gvpO,Unknown,Streptomyces sp. NPDC086077,92
WP_365387572,gvpO,Unknown,Streptomyces sp. NPDC051976,107
WP_364059839,gvpO,Unknown,Nonomuraea,115
WP_364053077,gvpO,Unknown,Thermopolyspora sp. NPDC052614,98
WP_363990049,gvpO,Unknown,Nonomuraea sp. NPDC052129,129
WP_363488129,gvpO,Unknown,Kitasatospora sp. NPDC051914,156
WP_363414881,gvpO,Unknown,Hamadaea sp. NPDC051192,107
WP_361484544,gvpO,Unknown,Streptomyces sp. NPDC019937,155
WP_360302171,gvpO,Unknown,Kitasatospora cineracea,173
WP_360091639,gvpO,Unknown,Dactylosporangium sp. NPDC050688,105
