accession,gene_name,protein_name,organism,sequence_length
WP_075681678,gvpU,Unknown,Alkalihalophilus pseudofirmus,277
WP_075035366,gvpU,Unknown,Halobacillus dabanensis,119
WP_073271918,gvpU,Unknown,Microbulbifer donghaiensis,144
WP_073202319,gvpU,Unknown,Gracilibacillus kekensis,133
WP_072580504,gvpU,Unknown,Bacillus weihaiensis,141
WP_071648754,gvpU,Unknown,Virgibacillus halodenitrificans,135
WP_071620641,gvpU,Unknown,Rossellomorea aquimaris,133
WP_071272797,gvpU,Unknown,Priestia aryabhattai,138
WP_069943080,gvpU,Unknown,Pseudomonas putida,123
WP_067213335,gvpU,Unknown,Marinomonas aquimarina,143
WP_066339758,gvpU,Unknown,Metabacillus,130
WP_066325332,gvpU,Unknown,Metabacillus,142
WP_066205572,gvpU,Unknown,Bacillus sp. FJAT-27225,133
WP_065936707,gvpU,Unknown,Pseudomonas sp. 34 E 7,122
WP_065628000,gvpU,Unknown,Xanthomonas,152
WP_065469766,gvpU,Unknown,Xanthomonas bromi,152
WP_064631772,gvpU,Unknown,Xanthomonas nasturtii,152
WP_064509444,gvpU,Unknown,Xanthomonas floridensis,152
WP_064092044,gvpU,Unknown,Rossellomorea aquimaris,133
WP_062441034,gvpU,Unknown,Thalassobacillus devorans,124
WP_062266908,gvpU,Unknown,Endozoicomonas arenosclerae,146
WP_062237607,gvpU,Unknown,Fictibacillus sp. FJAT-27399,117
WP_061810582,gvpU,Unknown,Rossellomorea vietnamensis,133
WP_060679103,gvpU,Unknown,Virgibacillus halodenitrificans,135
WP_060674005,gvpU,Unknown,Rossellomorea vietnamensis,133
WP_060664117,gvpU,Unknown,Bacillus sp. CHD6a,137
WP_060552157,gvpU,Unknown,Staphylococcus,127
WP_059346937,gvpU,Unknown,Enterobacter asburiae,136
WP_059173168,gvpU,Unknown,Bacillus sp. FJAT-27445,134
WP_058886469,gvpU,Unknown,Pseudomonas savastanoi,160
WP_058399756,gvpU,Unknown,Pseudomonas syringae group,160
WP_058300087,gvpU,Unknown,[Bacillus] enclensis,133
WP_057459067,gvpU,Unknown,Pseudomonas syringae group,160
WP_057432956,gvpU,Unknown,Pseudomonas syringae group,160
WP_057408098,gvpU,Unknown,Pseudomonas syringae group,156
WP_056828817,gvpU,Unknown,Psychrobacillus sp. FJAT-21963,134
WP_055853542,gvpU,Unknown,Xanthomonas,152
WP_055462477,gvpU,Unknown,Marinomonas fungiae,141
WP_055005501,gvpU,Unknown,Pseudomonas syringae group,160
WP_054987963,gvpU,Unknown,Pseudomonas syringae group genomosp. 7,160
WP_054860192,gvpU,Unknown,Gracilibacillus sp. JCM 18860,137
WP_054084715,gvpU,Unknown,Pseudomonas syringae group,160
WP_053605478,gvpU,Unknown,Bacillus,128
WP_053597587,gvpU,Unknown,Bacillus sp. FJAT-18017,133
WP_053590903,gvpU,Unknown,Bacillus sp. FJAT-22090,134
WP_053502845,gvpU,Unknown,Xanthomonas oryzae,152
WP_053402974,gvpU,Unknown,Priestia koreensis,136
WP_052177635,gvpU,Unknown,Methylotenera sp. G11,145
WP_050183850,gvpU,Unknown,Domibacillus robiginosus,133
WP_049665770,gvpU,Unknown,Bacillus sp. FJAT-27231,133
WP_047972995,gvpU,Unknown,Bacillus sp. LL01,131
WP_047971899,gvpU,Unknown,Bacillus sp. LL01,137
WP_047971044,gvpU,Unknown,Bacillus sp. LL01,130
WP_046962921,gvpU,Unknown,Xanthomonas pisi,152
WP_046831661,gvpU,Unknown,Xanthomonas citri,152
WP_046585181,gvpU,Unknown,Bacillus sp. SA1-12,126
WP_046510715,gvpU,Unknown,Bacillus sp. SA1-12,137
WP_046269986,gvpU,Unknown,Pseudomonas,160
WP_045489006,gvpU,Unknown,unclassified Pseudomonas,157
WP_045354469,gvpU,Unknown,Enterobacter roggenkampii,134
WP_045265594,gvpU,Unknown,Enterobacteriaceae,146
WP_044420654,gvpU,Unknown,Pseudomonas syringae group genomosp. 3,160
WP_043930208,gvpU,Unknown,Bacillus sp. EB01,133
WP_042821026,gvpU,Unknown,Xanthomonas axonopodis,152
WP_041481049,gvpU,Unknown,Pseudomonas,161
WP_040955038,gvpU,Unknown,Virgibacillus,135
WP_039643421,gvpU,Unknown,Staphylococcus hyicus,127
WP_039578708,gvpU,Unknown,Xanthomonas phaseoli,152
WP_039574116,gvpU,Unknown,Xanthomonas,152
WP_039528928,gvpU,Unknown,Xanthomonas,151
WP_039516213,gvpU,Unknown,Xanthomonas arboricola,151
WP_039436519,gvpU,Unknown,Xanthomonas vasicola,152
WP_039425248,gvpU,Unknown,Xanthomonas vesicatoria,152
WP_039411978,gvpU,Unknown,Xanthomonas,152
WP_039231053,gvpU,Unknown,Bacillus thermotolerans,131
WP_037565179,gvpU,Unknown,Staphylococcus agnetis,127
WP_036127316,gvpU,Unknown,Lysinibacillus sphaericus,137
WP_035542557,gvpU,Unknown,Halobacillus sp. BBL2006,123
WP_035506177,gvpU,Unknown,Halobacillus karajensis,119
WP_035463571,gvpU,Unknown,Alicyclobacillus macrosporangiidus,133
WP_035412243,gvpU,Unknown,Bacillus sp. SJS,125
WP_035410042,gvpU,Unknown,Bacillus sp. SJS,127
WP_032625932,gvpU,Unknown,Pseudomonas syringae,154
WP_031777083,gvpU,Unknown,Vibrio parahaemolyticus,144
WP_031417103,gvpU,Unknown,Lysinibacillus sphaericus,138
WP_029579647,gvpU,Unknown,Bordetella hinzii,138
WP_029566395,gvpU,Unknown,Metabacillus,137
WP_029285699,gvpU,Unknown,Metabacillus indicus,137
WP_029218462,gvpU,Unknown,Xanthomonas cassavae,152
WP_028783643,gvpU,Unknown,Thalassobacillus devorans,124
WP_028305034,gvpU,Unknown,Oceanospirillum maris,148
WP_028300200,gvpU,Unknown,Oceanospirillum beijerinckii,152
WP_026697963,gvpU,Unknown,Alkalicoccus chagannorensis,129
WP_026562524,gvpU,Unknown,Bacillus sp. J37,141
WP_025994920,gvpU,Unknown,Pseudomonas,156
WP_025261196,gvpU,Unknown,Pseudomonas cichorii,155
WP_025139201,gvpU,Unknown,Achromobacter sp. DH1f,151
WP_024939820,gvpU,Unknown,Xanthomonas,152
WP_024876991,gvpU,Unknown,Saccharomonospora piscinae,138
WP_024742958,gvpU,Unknown,Xanthomonas oryzae,152
WP_024672400,gvpU,Unknown,Pseudomonas syringae,160
WP_024669482,gvpU,Unknown,Pseudomonas syringae group,160
WP_024644473,gvpU,Unknown,Pseudomonas syringae,160
WP_022629549,gvpU,Unknown,Alkalihalophilus marmarensis,260
WP_022629548,gvpU,Unknown,Alkalihalophilus marmarensis,130
WP_021492506,gvpU,Unknown,Pseudomonas simiae,160
WP_020563617,gvpU,Unknown,Methylosarcina fibrata,148
WP_020291365,gvpU,Unknown,Pseudomonas,156
WP_019829114,gvpU,Unknown,Pseudomonas psychrophila,156
WP_019741887,gvpU,Unknown,Pseudomonas savastanoi,160
WP_019378733,gvpU,Unknown,Virgibacillus halodenitrificans,135
WP_019302055,gvpU,Unknown,Xanthomonas oryzae,152
WP_017684793,gvpU,Unknown,Pseudomonas syringae,160
WP_017156070,gvpU,Unknown,Xanthomonas phaseoli,152
WP_017117721,gvpU,Unknown,Xanthomonas vasicola,152
WP_015772969,gvpU,Unknown,Desulfomicrobium baculatum,129
WP_015211443,gvpU,Unknown,Cylindrospermum stagnale,146
WP_015181228,gvpU,Unknown,Allocoleopsis franciscana,145
WP_014644357,gvpU,Unknown,Halobacillus halophilus,121
WP_014505093,gvpU,Unknown,Xanthomonas oryzae,152
WP_013661077,gvpU,Unknown,Marinomonas mediterranea,143
WP_013395974,gvpU,Unknown,Achromobacter xylosoxidans,148
WP_012960854,gvpU,Unknown,Alkalihalophilus pseudofirmus,283
WP_012960853,gvpU,Unknown,Alkalihalophilus pseudofirmus,130
WP_012559541,gvpU,Unknown,Rhizobium leguminosarum,161
WP_011482294,gvpU,Unknown,Polaromonas sp. JS666,161
WP_010432140,gvpU,Unknown,Pseudomonas,160
WP_010370353,gvpU,Unknown,Xanthomonas vasicola,152
WP_010199702,gvpU,Unknown,Bacillus sp. m3-13,137
WP_010195345,gvpU,Unknown,Bacillaceae,131
WP_010195343,gvpU,Unknown,Bacillaceae,229
WP_008586931,gvpU,Unknown,Salimicrobium,121
WP_008572349,gvpU,Unknown,Xanthomonas,152
WP_008167184,gvpU,Unknown,Achromobacter arsenitoxydans,146
WP_007968357,gvpU,Unknown,Xanthomonas,152
WP_007250230,gvpU,Unknown,Pseudomonas syringae group,160
WP_006452132,gvpU,Unknown,Xanthomonas hortorum,152
WP_006384571,gvpU,Unknown,Achromobacter,147
WP_006226512,gvpU,Unknown,Achromobacter marplatensis,148
WP_005770393,gvpU,Unknown,Pseudomonas syringae group,160
WP_005460702,gvpU,Unknown,Saccharomonospora glauca,138
WP_005452420,gvpU,Unknown,Saccharomonospora cyanea,138
WP_005442568,gvpU,Unknown,Saccharomonospora azurea,138
WP_004879240,gvpU,Unknown,Pseudomonas syringae group,156
WP_004657701,gvpU,Unknown,Pseudomonas,160
WP_003489409,gvpU,Unknown,Xanthomonas,152
WP_003421254,gvpU,Unknown,Pseudomonas syringae group,160
WP_003409447,gvpU,Unknown,Pseudomonas,160
WP_003368276,gvpU,Unknown,Pseudomonas syringae,160
WP_003345567,gvpU,Unknown,Pseudomonas,160
WP_002552597,gvpU,Unknown,Pseudomonas,160
WP_002481461,gvpU,Unknown,Staphylococcus,128
