accession,gene_name,protein_name,organism,sequence_length
WP_180567536,gvpN,Unknown,Spartinivicinus marinus,327
WP_180137264,gvpN,Unknown,Desulfoluna butyratoxydans,315
WP_179259818,gvpN,Unknown,Natrinema halophilum,341
WP_179158596,gvpN,Unknown,Bacillus sp. EB106-08-02-XG196,300
WP_179073013,gvpN,Unknown,Nostoc sp. C057,390
WP_179068232,gvpN,Unknown,Nostoc sp. C052,428
WP_179065245,gvpN,Unknown,Nostoc sp. C052,382
WP_176705165,gvpN,Unknown,Halobacterium,343
WP_176584274,gvpN,Unknown,Priestia megaterium,308
WP_176560048,gvpN,Unknown,Brevibacillus dissolubilis,301
WP_176525517,gvpN,Unknown,Neobacillus drentensis,298
WP_176235521,gvpN,Unknown,Candidatus Hakubella thermalkaliphila,304
WP_176230952,gvpN,Unknown,Candidatus Hakubella thermalkaliphila,304
WP_176226618,gvpN,Unknown,Candidatus Hakubella thermalkaliphila,304
WP_175989912,gvpN,Unknown,Bacillus sp. Marseille-Q1617,304
WP_175533970,gvpN,Unknown,Falsiroseomonas stagni,319
WP_174783854,gvpN,Unknown,Dolichospermum sp. UHCC 0259,359
WP_174679474,gvpN,Unknown,Haloterrigena gelatinilytica,351
WP_174513672,gvpN,Unknown,Methylocella tundrae,340
WP_173918088,gvpN,Unknown,Halobacillus sp. Marseille-Q1614,306
WP_172370387,gvpN,Unknown,Sporosarcina jiandibaonis,301
WP_172353670,gvpN,Unknown,Thermoleptolyngbya,428
WP_172253935,gvpN,Unknown,Bacillus haikouensis,305
WP_171572201,gvpN,Unknown,Leptolyngbya sp. Cla-17,433
WP_170163615,gvpN,Unknown,Eilatimonas milleporae,461
WP_169617604,gvpN,Unknown,Nodosilinea sp. P-1105,462
WP_169565184,gvpN,Unknown,Shewanella salipaludis,326
WP_169365364,gvpN,Unknown,Pseudanabaena yagii,293
WP_169292777,gvpN,Unknown,Bacillus sp. RO2,304
WP_168922288,gvpN,Unknown,Polaromonas vacuolata,333
WP_168865286,gvpN,Unknown,Bacillus sp. RO1,304
WP_168729624,gvpN,Unknown,Cylindrospermopsis raciborskii,391
WP_168694748,gvpN,Unknown,Dolichospermum flos-aquae,335
WP_168634836,gvpN,Unknown,Nostocales,335
WP_168467313,gvpN,Unknown,Aphanizomenon sp. UHCC 0183,335
WP_168360189,gvpN,Unknown,Dolichospermum planctonicum,352
WP_168048083,gvpN,Unknown,Falsiroseomonas frigidaquae,328
WP_168006764,gvpN,Unknown,Alkalicoccus luteus,337
WP_167937490,gvpN,Unknown,Natronococcus sp. JC468,344
WP_167720339,gvpN,Unknown,Tolypothrix sp. PCC 7910,348
WP_166030099,gvpN,Unknown,Neobacillus terrae,306
WP_165916251,gvpN,Unknown,Marinisporobacter balticus,297
WP_165822554,gvpN,Unknown,Paenibacillus montanisoli,304
WP_165616901,gvpN,Unknown,Salipiger marinus,299
WP_165346926,gvpN,Unknown,Gottfriedia acidiceleris,294
WP_165161359,gvpN,Unknown,Natronolimnobius sp. AArcel1,361
WP_165053839,gvpN,Unknown,Methylocystis sp. MJC1,338
WP_164795807,gvpN,Unknown,Priestia megaterium,308
WP_163932014,gvpN,Unknown,Nostoc sp. UIC 10630,390
WP_163836696,gvpN,Unknown,Spartinivicinus ruber,327
WP_163529022,gvpN,Unknown,Halobacillus ihumii,303
WP_163487427,gvpN,Unknown,Halogeometricum borinquense,347
WP_162425311,gvpN,Unknown,Myxacorys almedinensis,438
WP_161915289,gvpN,Unknown,Methylosinus sp. C49,337
WP_160918158,gvpN,Unknown,Guptibacillus hwajinpoensis,304
WP_160913457,gvpN,Unknown,Halobacillus litoralis,301
WP_160838117,gvpN,Unknown,Halobacillus,306
WP_160098653,gvpN,Unknown,Pontibacillus sp. HMF3514,297
WP_160063341,gvpN,Unknown,Natronorubrum halalkaliphilum,347
WP_160047079,gvpN,Unknown,Natrialba sp. INN-245,339
WP_159786146,gvpN,Unknown,Bacillus sp. N1-1,304
WP_158737364,gvpN,Unknown,Alteribacillus sp. YIM 98480,331
WP_158254836,gvpN,Unknown,Rhodoblastus sphagnicola,326
WP_158202262,gvpN,Unknown,Microcystis aeruginosa,346
WP_158056336,gvpN,Unknown,Halorussus halophilus,333
WP_157872519,gvpN,Unknown,Bradyrhizobium sp. ORS 278,323
WP_156644853,gvpN,Unknown,Lentibacillus sp. JNUCC-1,306
WP_154318991,gvpN,Unknown,Metabacillus idriensis,307
WP_153488008,gvpN,Unknown,Segnochrobactrum spirostomi,352
WP_153400909,gvpN,Unknown,Gracilibacillus oryzae,305
WP_153255152,gvpN,Unknown,Priestia megaterium,308
WP_152943455,gvpN,Unknown,Natronorubrum aibiense,345
WP_152445661,gvpN,Unknown,Bacillus sp. THAF10,304
WP_152149486,gvpN,Unknown,Bacillus aerolatus,306
WP_151694540,gvpN,Unknown,Microcystis aeruginosa,346
WP_150976215,gvpN,Unknown,Microcystis aeruginosa,346
WP_149976130,gvpN,Unknown,Microcystis aeruginosa,346
WP_149154891,gvpN,Unknown,Bacillus sp. CH30_1T,307
WP_149081284,gvpN,Unknown,Natrialba swarupiae,339
WP_148996274,gvpN,Unknown,Rossellomorea aquimaris,307
WP_148989234,gvpN,Unknown,Sutcliffiella horikoshii,304
WP_148979638,gvpN,Unknown,Sutcliffiella horikoshii,304
WP_148970608,gvpN,Unknown,Rossellomorea aquimaris,307
WP_148966902,gvpN,Unknown,Sutcliffiella horikoshii,304
WP_148860445,gvpN,Unknown,Natronococcus pandeyae,343
WP_147804079,gvpN,Unknown,Alkalicoccus halolimnae,341
WP_145843685,gvpN,Unknown,Salarchaeum sp. JOR-1,347
WP_144632620,gvpN,Unknown,Priestia megaterium,308
WP_144543761,gvpN,Unknown,Cytobacillus oceanisediminis,315
WP_144261484,gvpN,Unknown,Haloglomus irregulare,347
WP_144056103,gvpN,Unknown,Octadecabacter arcticus,342
WP_142864689,gvpN,Unknown,Methylosinus sporium,337
WP_142656868,gvpN,Unknown,Pseudanabaena sp. UWO311,293
WP_141465891,gvpN,Unknown,Salinadaptatus halalkaliphilus,343
WP_140456949,gvpN,Unknown,Priestia,308
WP_140451323,gvpN,Unknown,Priestia,308
WP_138810372,gvpN,Unknown,Alteribacter natronophilus,504
WP_138780696,gvpN,Unknown,Bacillus sp. BHET2,307
WP_138780109,gvpN,Unknown,Haloterrigena sp. H1,341
WP_138652127,gvpN,Unknown,Natrinema pallidum,340
WP_138500594,gvpN,Unknown,Nostoc sp. PA-18-2419,390
WP_138244857,gvpN,Unknown,Natrinema versiforme,341
WP_137907519,gvpN,Unknown,Nostocales,352
WP_137288346,gvpN,Unknown,Natronorubrum halophilum,345
WP_136946765,gvpN,Unknown,Guptibacillus hwajinpoensis,305
WP_135552875,gvpN,Unknown,Desulfosporosinus fructosivorans,294
WP_135479291,gvpN,Unknown,Candidatus Chloroploca mongolica,320
WP_134699218,gvpN,Unknown,Ammoniphilus sp. YIM 78166,297
WP_134492833,gvpN,Unknown,Methylocella tundrae,340
WP_134218553,gvpN,Unknown,Pelotomaculum sp. FP,296
WP_133512286,gvpN,Unknown,Candidatus Thiosymbion oneisti,338
WP_133377282,gvpN,Unknown,Jeotgalibacillus sp. S-D1,305
WP_133313288,gvpN,Unknown,Peribacillus frigoritolerans,307
WP_133222676,gvpN,Unknown,Paracraurococcus ruber,335
WP_132034396,gvpN,Unknown,Aquabacter spiritensis,364
WP_130170632,gvpN,Unknown,Natrinema altunense,341
WP_129786397,gvpN,Unknown,Halogeometricum borinquense,347
WP_129710597,gvpN,Unknown,Priestia megaterium,308
WP_129674947,gvpN,Unknown,Candidatus Chloroploca sp. Khr17,320
WP_129477908,gvpN,Unknown,Fictibacillus sp. S7,295
WP_128525922,gvpN,Unknown,Halobacillus litoralis,301
WP_126661397,gvpN,Unknown,Haloterrigena salifodinae,351
WP_126387277,gvpN,Unknown,unclassified Pseudanabaena,293
WP_124194919,gvpN,Unknown,Natrarchaeobius chitinivorans,338
WP_124177936,gvpN,Unknown,Natrarchaeobius halalkaliphilus,343
WP_124049958,gvpN,Unknown,Priestia endophytica,303
WP_123918853,gvpN,Unknown,Bacillus sp. FJAT-42376,306
WP_123176514,gvpN,Unknown,Methylocystis hirsuta,327
WP_121945560,gvpN,Unknown,Priestia megaterium,308
WP_121744349,gvpN,Unknown,Natronorubrum halophilum,345
WP_121680599,gvpN,Unknown,Falsibacillus albus,301
WP_121524052,gvpN,Unknown,Oceanobacillus piezotolerans,305
WP_120798280,gvpN,Unknown,Thiocapsa rosea,332
WP_120244199,gvpN,Unknown,Halopiger aswanensis,343
WP_120191652,gvpN,Unknown,Sinobaca qinghaiensis,380
WP_119169331,gvpN,Unknown,Algihabitans albus,347
WP_118890317,gvpN,Unknown,Oceanobacillus profundus,304
WP_118877450,gvpN,Unknown,Ureibacillus yapensis,305
WP_118171795,gvpN,Unknown,Nostoc sphaeroides,429
WP_117327639,gvpN,Unknown,Peribacillus saganii,304
WP_116514199,gvpN,Unknown,Priestia megaterium,308
WP_116075422,gvpN,Unknown,Priestia megaterium,308
WP_115893651,gvpN,Unknown,Halobacillus trueperi,301
WP_115822817,gvpN,Unknown,Halobacillus trueperi,301
WP_115654392,gvpN,Unknown,Priestia,308
WP_115480457,gvpN,Unknown,Anaerosacchariphilus polymeriproducens,311
WP_114915106,gvpN,Unknown,Oceanobacillus zhaokaii,304
WP_114896025,gvpN,Unknown,Priestia megaterium,308
WP_114744767,gvpN,Unknown,Falsibacillus pallidus,301
WP_114575687,gvpN,Unknown,Saliphagus sp. LR7,347
WP_114298885,gvpN,Unknown,Anaerobacterium chartisolvens,309
WP_114085076,gvpN,Unknown,Nostoc sp. ATCC 53789,390
WP_113969334,gvpN,Unknown,Rossellomorea aquimaris,307
WP_111923748,gvpN,Unknown,Priestia endophytica,303
WP_110578361,gvpN,Unknown,Microcystis aeruginosa,346
WP_110521311,gvpN,Unknown,Alteribacter lacisalsi,509
WP_110066991,gvpN,Unknown,Cytobacillus oceanisediminis,306
WP_110022882,gvpN,Unknown,Prosthecochloris,320
WP_107805938,gvpN,Unknown,Nodularia spumigena,326
WP_107584479,gvpN,Unknown,Alkalicoccus saliphilus,343
WP_107562009,gvpN,Unknown,Candidatus Methylomirabilis limnetica,306
WP_106257463,gvpN,Unknown,Stenomitos frigidus,490
WP_104905249,gvpN,Unknown,Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont',390
WP_104809709,gvpN,Unknown,Polaribacter filamentus,309
WP_104424670,gvpN,Unknown,Methylobacter,329
WP_104370975,gvpN,Unknown,Desulfocucumis palustris,349
WP_104057592,gvpN,Unknown,Jeotgalibacillus proteolyticus,306
WP_103666604,gvpN,Unknown,Pseudanabaena sp. BC1403,293
WP_103136390,gvpN,Unknown,Nostoc sp. CENA543,355
WP_103124151,gvpN,Unknown,Nostoc cycadae,390
WP_102813802,gvpN,Unknown,Priestia megaterium,308
WP_102414376,gvpN,Unknown,Lentibacillus populi,308
WP_102335551,gvpN,Unknown,Salimicrobium jeotgali,279
WP_101841865,gvpN,Unknown,Halobacillus sp. Marseille-P3879,303
WP_101596077,gvpN,Unknown,Bacillus sp. M6-12,304
WP_101568584,gvpN,Unknown,Bacillaceae,308
WP_100920477,gvpN,Unknown,Candidatus Thiodictyon syntrophicum,327
WP_100919341,gvpN,Unknown,Candidatus Thiodictyon syntrophicum,327
WP_100408003,gvpN,Unknown,Bacillus solitudinis,306
WP_100358510,gvpN,Unknown,Gracilibacillus salitolerans,301
WP_100012955,gvpN,Unknown,Lentibacillus sediminis,307
WP_099098975,gvpN,Unknown,Nostoc sp. 'Peltigera malacea cyanobiont' DB3992,390
WP_099068604,gvpN,Unknown,Nostoc linckia,389
WP_099000389,gvpN,Unknown,Priestia,308
WP_098965237,gvpN,Unknown,Priestia megaterium,308
WP_098947996,gvpN,Unknown,Bacillus sp. AFS029533,294
WP_098933959,gvpN,Unknown,Bacillus sp. AFS031507,300
WP_098860271,gvpN,Unknown,Bacillus sp. AFS053548,294
WP_098848625,gvpN,Unknown,Bacillus sp. AFS055030,294
WP_098809848,gvpN,Unknown,Bacillus sp. AFS041924,294
WP_098726913,gvpN,Unknown,Natrinema sp. CBA1119,344
WP_098627563,gvpN,Unknown,Priestia,308
WP_098622212,gvpN,Unknown,Priestia,308
WP_098599157,gvpN,Unknown,Priestia megaterium,308
WP_098597901,gvpN,Unknown,Priestia megaterium,308
WP_098527528,gvpN,Unknown,unclassified Bacillus (in: firmicutes),300
WP_098438639,gvpN,Unknown,Bacillus sp. es.034,307
WP_098420074,gvpN,Unknown,unclassified Marinobacter,330
WP_098382842,gvpN,Unknown,Priestia megaterium,308
WP_098233503,gvpN,Unknown,Bacillus sp. AFS001701,294
WP_097975983,gvpN,Unknown,unclassified Bacillus (in: firmicutes),294
WP_097650582,gvpN,Unknown,Candidatus Chloroploca asiatica,320
WP_097645230,gvpN,Unknown,Candidatus Viridilinea mediisalina,311
WP_097380017,gvpN,Unknown,Natrinema ejinorense,344
WP_096608363,gvpN,Unknown,Calothrix sp. NIES-2100,350
WP_096589815,gvpN,Unknown,Calothrix sp. NIES-2098,390
WP_096579799,gvpN,Unknown,Tolypothrix tenuis,348
WP_096567134,gvpN,Unknown,Sphaerospermopsis,400
WP_096543425,gvpN,Unknown,Cylindrospermopsis curvispora,393
WP_096155006,gvpN,Unknown,Bacillus,306
WP_095822102,gvpN,Unknown,Salimicrobium humidisoli,279
WP_095742926,gvpN,Unknown,Sediminibacillus massiliensis,685
WP_095644963,gvpN,Unknown,Methanosarcina spelaei,367
WP_095644084,gvpN,Unknown,Methanosarcina spelaei,358
WP_094908267,gvpN,Unknown,Marinococcus halophilus,358
WP_094886144,gvpN,Unknown,Virgibacillus indicus,305
WP_094529416,gvpN,Unknown,Pseudanabaena sp. SR411,293
WP_094376573,gvpN,Unknown,Lachnotalea glycerini,327
WP_094352901,gvpN,Unknown,Nostoc sp. 'Peltigera membranacea cyanobiont' 210A,390
WP_094345753,gvpN,Unknown,Nostoc sp. 'Peltigera membranacea cyanobiont' 232,390
WP_093252370,gvpN,Unknown,Rubrimonas cliftonensis,401
WP_093045972,gvpN,Unknown,Thalassobacillus cyri,309
WP_092892796,gvpN,Unknown,Halopelagius inordinatus,339
WP_092733770,gvpN,Unknown,Halopenitus persicus,347
WP_092531710,gvpN,Unknown,Halopelagius longus,338
WP_092481977,gvpN,Unknown,Desulfoscipio geothermicus,301
WP_092472209,gvpN,Unknown,Desulfotruncus arcticus,308
WP_092209248,gvpN,Unknown,Desulfoluna spongiiphila,321
WP_091662607,gvpN,Unknown,Alteribacillus iranensis,338
WP_091614010,gvpN,Unknown,Marinococcus luteus,358
WP_091584599,gvpN,Unknown,Alteribacillus bidgolensis,331
WP_091021830,gvpN,Unknown,Bacillus sp. UNCCL81,294
WP_090841987,gvpN,Unknown,Alkalicoccus daliensis,346
WP_090613438,gvpN,Unknown,Natrinema salaciae,341
WP_090506854,gvpN,Unknown,Natronorubrum sediminis,345
WP_090381767,gvpN,Unknown,Natronobacterium texcoconense,339
WP_090303660,gvpN,Unknown,Natronorubrum texcoconense,341
WP_089789128,gvpN,Unknown,Natronobacterium haloterrestre,357
WP_089750585,gvpN,Unknown,Halobacillus alkaliphilus,302
WP_089740058,gvpN,Unknown,Gracilibacillus ureilyticus,299
WP_089729493,gvpN,Unknown,Candidatus Thiosymbion oneisti,338
WP_089651263,gvpN,Unknown,Halobacillus aidingensis,301
WP_089530666,gvpN,Unknown,Virgibacillus necropolis,306
WP_089386076,gvpN,Unknown,Halorubrum vacuolatum,352
WP_089127410,gvpN,Unknown,Tolypothrix sp. NIES-4075,304
WP_089061371,gvpN,Unknown,Virgibacillus phasianinus,304
WP_088555000,gvpN,Unknown,Calderihabitans maritimus,281
WP_088228087,gvpN,Unknown,Desulfosporosinus sp. FKB,294
WP_088052003,gvpN,Unknown,Virgibacillus dakarensis,308
WP_088035540,gvpN,Unknown,Evansella clarkii,302
WP_088019257,gvpN,Unknown,Sutcliffiella horikoshii,304
WP_088011972,gvpN,Unknown,Gottfriedia acidiceleris,300
WP_087972330,gvpN,Unknown,Oceanobacillus rekensis,304
WP_087715547,gvpN,Unknown,Natronolimnobius baerhuensis,358
WP_086886823,gvpN,Unknown,Natrarchaeobaculum aegyptiacum,341
WP_086755993,gvpN,Unknown,Nostoc sp. 106C,390
WP_086690768,gvpN,Unknown,Nostoc sp. T09,389
WP_085772562,gvpN,Unknown,Methylocystis bryophila,346
WP_085505833,gvpN,Unknown,Thalassobacillus devorans,309
WP_085028934,gvpN,Unknown,Halobacillus mangrovi,301
WP_084684920,gvpN,Unknown,Methylohalobius crimeensis,374
WP_084414022,gvpN,Unknown,Salibacterium aidingense,333
WP_083621872,gvpN,Unknown,Planktothrix paucivesiculata,398
WP_083620242,gvpN,Unknown,Planktothrix serta,398
WP_082802505,gvpN,Unknown,Priestia endophytica,303
WP_082799429,gvpN,Unknown,Neobacillus niacini,301
WP_082674578,gvpN,Unknown,Thiohalocapsa sp. ML1,364
WP_082231974,gvpN,Unknown,Halobacillus massiliensis,306
WP_079680554,gvpN,Unknown,Planktothrix sp. PCC 11201,398
WP_079526331,gvpN,Unknown,Halobacillus hunanensis,303
WP_079475233,gvpN,Unknown,Marinococcus halophilus,358
WP_078596769,gvpN,Unknown,Evansella clarkii,302
WP_078392695,gvpN,Unknown,Shouchella patagoniensis,302
WP_077356277,gvpN,Unknown,Virgibacillus halodenitrificans,302
WP_076767864,gvpN,Unknown,Domibacillus epiphyticus,306
WP_076608217,gvpN,Unknown,Natronorubrum thiooxidans,340
WP_076582331,gvpN,Unknown,Natronorubrum daqingense,345
WP_076570743,gvpN,Unknown,Salimicrobium,279
WP_075681670,gvpN,Unknown,Alkalihalophilus pseudofirmus,305
WP_075598969,gvpN,Unknown,Leptolyngbya sp. 'hensonii',411
WP_075421048,gvpN,Unknown,Priestia megaterium,308
WP_075035374,gvpN,Unknown,Halobacillus dabanensis,301
WP_074732991,gvpN,Unknown,Halobacillus karajensis,301
WP_074679881,gvpN,Unknown,Priestia aryabhattai,308
WP_073627343,gvpN,Unknown,Scytonema sp. HK-05,307
WP_073608713,gvpN,Unknown,Phormidium tenue,454
WP_073202327,gvpN,Unknown,Gracilibacillus kekensis,301
WP_072925181,gvpN,Unknown,Microcystis,346
WP_072721101,gvpN,Unknown,Planktothrix tepida,381
WP_072717740,gvpN,Unknown,Planktothrix,393
WP_071992771,gvpN,Unknown,Aphanizomenonaceae,359
WP_071648749,gvpN,Unknown,Virgibacillus halodenitrificans,302
WP_071620635,gvpN,Unknown,Rossellomorea aquimaris,305
WP_071399853,gvpN,Unknown,Natrialba sp. SSL1,373
WP_070879561,gvpN,Unknown,Metabacillus idriensis,307
WP_069475168,gvpN,Unknown,Microcystis,346
WP_069071676,gvpN,Unknown,Nostoc sp. KVJ20,390
WP_069033482,gvpN,Unknown,Gottfriedia luciferensis,294
WP_068965378,gvpN,Unknown,Desulfosporosinus sp. BG,294
WP_068866924,gvpN,Unknown,Prosthecochloris sp. CIB 2401,312
WP_068510912,gvpN,Unknown,Leptolyngbya sp. O-77,437
WP_067726056,gvpN,Unknown,Oceanobacillus damuensis,304
WP_066339784,gvpN,Unknown,Metabacillus,306
WP_066205555,gvpN,Unknown,Bacillus sp. FJAT-27225,306
WP_064098144,gvpN,Unknown,Sutcliffiella horikoshii,304
WP_064092052,gvpN,Unknown,Rossellomorea aquimaris,307
WP_063873377,gvpN,Unknown,Nodularia spumigena,326
WP_062441012,gvpN,Unknown,Thalassobacillus devorans,309
WP_062232707,gvpN,Unknown,Fictibacillus sp. FJAT-27399,305
WP_061974592,gvpN,Unknown,Fictibacillus enclensis,295
WP_061810574,gvpN,Unknown,Bacillaceae,307
WP_061547066,gvpN,Unknown,Cylindrospermopsis raciborskii,392
WP_060745290,gvpN,Unknown,Priestia megaterium,308
WP_060679089,gvpN,Unknown,Virgibacillus halodenitrificans,302
WP_060674017,gvpN,Unknown,Rossellomorea vietnamensis,307
WP_060665527,gvpN,Unknown,Bacillus sp. CHD6a,304
WP_058306418,gvpN,Unknown,Gracilibacillus massiliensis,301
WP_058300094,gvpN,Unknown,[Bacillus] enclensis,305
WP_057178841,gvpN,Unknown,Cylindrospermopsis,392
WP_054464973,gvpN,Unknown,Planktothricoides,481
WP_053597580,gvpN,Unknown,Bacillus sp. FJAT-18017,306
WP_053590911,gvpN,Unknown,Bacillaceae,306
WP_053538586,gvpN,Unknown,Anabaena sp. WA102,335
WP_053402982,gvpN,Unknown,Priestia koreensis,301
WP_052562319,gvpN,Unknown,Candidatus Brocadia,336
WP_052442180,gvpN,Unknown,Mesobacillus selenatarsenatis,294
WP_052277530,gvpN,Unknown,Microcystis,346
WP_051347604,gvpN,Unknown,Dolichospermum circinale,352
WP_051289633,gvpN,Unknown,Dolichospermum circinale,352
WP_051273518,gvpN,Unknown,Desulfotruncus alcoholivorax,305
WP_050690956,gvpN,Unknown,Priestia megaterium,308
WP_050183858,gvpN,Unknown,Domibacillus robiginosus,306
WP_049989791,gvpN,Unknown,Natrinema salifodinae,341
WP_049966631,gvpN,Unknown,Natrinema thermotolerans,341
WP_049953132,gvpN,Unknown,Halostagnicola larsenii,340
WP_049934337,gvpN,Unknown,Haloplanus natans,348
WP_049926875,gvpN,Unknown,Halopiger goleimassiliensis,340
WP_049924582,gvpN,Unknown,Halopiger djelfimassiliensis,339
WP_049892144,gvpN,Unknown,Natronococcus amylolyticus,350
WP_049666825,gvpN,Unknown,Bacillus sp. FJAT-27231,306
WP_048157621,gvpN,Unknown,Methanosarcina sp. Kolksee,459
WP_048122669,gvpN,Unknown,Methanosarcina vacuolata,459
WP_048109060,gvpN,Unknown,Methanosarcina barkeri,367
WP_048004759,gvpN,Unknown,Rossellomorea marisflavi,310
WP_047972987,gvpN,Unknown,Bacillus sp. LL01,262
WP_047971036,gvpN,Unknown,Bacillus sp. LL01,304
WP_047808697,gvpN,Unknown,Desulfosporosinus,294
WP_046662313,gvpN,Unknown,Microcystis,346
WP_046585196,gvpN,Unknown,Bacillus sp. SA1-12,306
WP_046278436,gvpN,Unknown,Limnoraphis robusta,325
WP_045871250,gvpN,Unknown,unclassified Tolypothrix,348
WP_045360986,gvpN,Unknown,Microcystis,346
WP_045294305,gvpN,Unknown,Priestia aryabhattai,308
WP_044340212,gvpN,Unknown,Rossellomorea aquimaris,307
WP_043930218,gvpN,Unknown,Bacillus sp. EB01,308
WP_042152739,gvpN,Unknown,Planktothrix agardhii,398
WP_041463776,gvpN,Unknown,Chlorobium/Pelodictyon group,308
WP_040955030,gvpN,Unknown,Virgibacillus sp. SK37,302
WP_040047998,gvpN,Unknown,Bacillus thermotolerans,307
WP_039752853,gvpN,Unknown,Hassallia byssoidea,304
WP_039231069,gvpN,Unknown,Bacillus thermotolerans,307
WP_036534727,gvpN,Unknown,Neosynechococcus sphagnicola,381
WP_035985809,gvpN,Unknown,Leptolyngbya sp. KIOST-1,459
WP_035542543,gvpN,Unknown,Halobacillus sp. BBL2006,301
WP_035506195,gvpN,Unknown,Halobacillus karajensis,301
WP_035412260,gvpN,Unknown,Bacillus sp. SJS,304
WP_034764912,gvpN,Unknown,Rossellomorea vietnamensis,307
WP_034650430,gvpN,Unknown,Priestia,308
WP_034140475,gvpN,Unknown,Desulfosporosinus sp. BICA1-9,294
WP_033580318,gvpN,Unknown,Priestia,308
WP_029285683,gvpN,Unknown,Metabacillus,303
WP_028783636,gvpN,Unknown,Thalassobacillus devorans,310
WP_028414533,gvpN,Unknown,Priestia,308
WP_028409329,gvpN,Unknown,Priestia megaterium,308
WP_027955011,gvpN,Unknown,Halobacillus,306
WP_027254984,gvpN,Unknown,Planktothrix,398
WP_026797284,gvpN,Unknown,Planktothrix,398
WP_026794297,gvpN,Unknown,Planktothrix,398
WP_026789189,gvpN,Unknown,Planktothrix rubescens,398
WP_026694727,gvpN,Unknown,Peribacillus kribbensis,306
WP_025751003,gvpN,Unknown,Priestia,308
WP_024969461,gvpN,Unknown,Microcystis aeruginosa,346
WP_024336580,gvpN,Unknown,Desulfotignum balticum,315
WP_022834759,gvpN,Unknown,Salisaeta longa,320
WP_022794403,gvpN,Unknown,Marinococcus halotolerans,358
WP_022629556,gvpN,Unknown,Alkalihalophilus marmarensis,305
WP_021056301,gvpN,Unknown,Haloquadratum walsbyi,356
WP_020175975,gvpN,Unknown,Methyloferula stellata,344
WP_019501599,gvpN,Unknown,Pseudanabaena sp. PCC 6802,292
WP_019393983,gvpN,Unknown,Priestia filamentosa,303
WP_019378725,gvpN,Unknown,Virgibacillus halodenitrificans,302
WP_018402861,gvpN,Unknown,Marinobacter gelidimuriae,329
WP_018390780,gvpN,Unknown,Ancylobacter sp. FA202,356
WP_017803926,gvpN,Unknown,Nodularia spumigena,326
WP_017300096,gvpN,Unknown,Nodosilinea nodulosa,476
WP_016764910,gvpN,Unknown,Priestia,308
WP_016516776,gvpN,Unknown,Microcystis aeruginosa,346
WP_015758475,gvpN,Unknown,Desulfofarcimen acetoxidans,307
WP_015500564,gvpN,Unknown,Octadecabacter antarcticus,342
WP_015408775,gvpN,Unknown,Natronomonas moolapensis,342
WP_015322022,gvpN,Unknown,Natronococcus occultus,344
WP_015298889,gvpN,Unknown,Natrinema pellirubrum,341
WP_015224596,gvpN,Unknown,Halothece sp. PCC 7418,337
WP_015171020,gvpN,Unknown,Geitlerinema sp. PCC 7407,452
WP_015167038,gvpN,Unknown,Synechococcus sp. PCC 7502,292
WP_015146559,gvpN,Unknown,Oxynema acuminatum,312
WP_015080754,gvpN,Unknown,Nostocales,335
WP_015050159,gvpN,Unknown,Thermacetogenium phaeum,324
WP_014812665,gvpN,Unknown,Desulfomonile tiedjei,337
WP_014644365,gvpN,Unknown,Halobacillus halophilus,302
WP_014555594,gvpN,Unknown,Haloquadratum walsbyi,358
WP_014459201,gvpN,Unknown,Priestia,308
WP_013878360,gvpN,Unknown,Halopiger xanaduensis,345
WP_013706737,gvpN,Unknown,Desulfobacca acetoxidans,332
WP_013563648,gvpN,Unknown,Isosphaera pallida,345
WP_013084018,gvpN,Unknown,Priestia,308
WP_013057995,gvpN,Unknown,Priestia,308
WP_012960862,gvpN,Unknown,Alkalihalophilus,305
WP_012943536,gvpN,Unknown,Haloterrigena turkmenica,347
WP_012508533,gvpN,Unknown,Pelodictyon phaeoclathratiforme,308
WP_012408758,gvpN,Unknown,Nostoc punctiforme,390
WP_012302586,gvpN,Unknown,Candidatus Desulforudis audaxviator,304
WP_011939683,gvpN,Unknown,Geotalea uraniireducens,340
WP_011770094,gvpN,Unknown,Psychromonas ingrahamii,335
WP_011769647,gvpN,Unknown,Psychromonas ingrahamii,334
WP_011695261,gvpN,Unknown,Methanothrix,351
WP_011611922,gvpN,Unknown,Trichodesmium erythraeum,311
WP_011611918,gvpN,Unknown,Trichodesmium erythraeum,311
WP_011571055,gvpN,Unknown,Haloquadratum walsbyi,358
WP_011316974,gvpN,Unknown,Nostocaceae,418
WP_011305367,gvpN,Unknown,Methanosarcina barkeri,437
WP_010996409,gvpN,Unknown,Nostocaceae,410
WP_010904110,gvpN,Unknown,Halobacterium,344
WP_010890517,gvpN,Unknown,Halobacterium salinarum,347
WP_010195321,gvpN,Unknown,Bacillus sp. m3-13,303
WP_009626982,gvpN,Unknown,Pseudanabaena,293
WP_009624386,gvpN,Unknown,Desulfosporosinus sp. OT,294
WP_009342598,gvpN,Unknown,Cylindrospermopsis raciborskii,393
WP_009169230,gvpN,Unknown,unclassified Clostridium,304
WP_008894729,gvpN,Unknown,Haloterrigena salina,351
WP_008586915,gvpN,Unknown,Salimicrobium jeotgali,279
WP_008424557,gvpN,Unknown,Natronococcus jeotgali,346
WP_008311318,gvpN,Unknown,Leptolyngbya sp. PCC 6406,402
