sequence_id,source,source_type,length,projection_1,projection_2,nearest_train_embedding_distance,embedding_outlier
vae_empirical_scale0.75_temp0.6_seed42_0066,VAE (empirical length control),deep,72,12.532079,7.3168426,0.12076351,False
vae_empirical_scale0.75_temp0.6_seed42_0067,VAE (empirical length control),deep,72,12.559855,7.5266695,0.055182263,False
vae_empirical_scale0.75_temp0.6_seed42_0068,VAE (empirical length control),deep,72,12.645567,10.130021,0.00069053395,False
vae_empirical_scale0.75_temp0.6_seed42_0069,VAE (empirical length control),deep,73,10.974059,8.8936205,0.067466795,False
vae_empirical_scale0.75_temp0.6_seed42_0070,VAE (empirical length control),deep,72,13.405086,7.8381414,0.02327417,False
vae_empirical_scale0.75_temp0.6_seed42_0071,VAE (empirical length control),deep,72,5.2241964,4.8927617,0.565058,True
vae_empirical_scale0.75_temp0.6_seed42_0072,VAE (empirical length control),deep,71,2.008944,5.14949,0.72883946,True
vae_empirical_scale0.75_temp0.6_seed42_0073,VAE (empirical length control),deep,71,8.926774,7.8500175,0.13971543,False
vae_empirical_scale0.75_temp0.6_seed42_0074,VAE (empirical length control),deep,72,2.0312312,5.055829,0.7264211,True
vae_empirical_scale0.75_temp0.6_seed42_0075,VAE (empirical length control),deep,72,4.7555447,6.2580986,0.34953725,True
vae_empirical_scale0.75_temp0.6_seed42_0076,VAE (empirical length control),deep,73,10.084944,9.982163,0.028374981,False
vae_empirical_scale0.75_temp0.6_seed42_0077,VAE (empirical length control),deep,72,9.468205,9.530741,0.04166015,False
vae_empirical_scale0.75_temp0.6_seed42_0078,VAE (empirical length control),deep,72,1.9000114,5.013307,1.1633654,True
vae_empirical_scale0.75_temp0.6_seed42_0079,VAE (empirical length control),deep,71,6.204119,6.097832,0.23127554,True
vae_empirical_scale0.75_temp0.6_seed42_0080,VAE (empirical length control),deep,72,2.437244,5.003381,0.66414994,True
vae_empirical_scale0.75_temp0.6_seed42_0081,VAE (empirical length control),deep,72,4.8578954,6.191848,0.32117867,True
vae_empirical_scale0.75_temp0.6_seed42_0082,VAE (empirical length control),deep,72,3.976101,6.238876,0.38726646,True
vae_empirical_scale0.75_temp0.6_seed42_0083,VAE (empirical length control),deep,71,7.010307,6.2123876,0.21951488,True
vae_empirical_scale0.75_temp0.6_seed42_0084,VAE (empirical length control),deep,71,4.9902043,6.385789,0.26431805,True
vae_empirical_scale0.75_temp0.6_seed42_0085,VAE (empirical length control),deep,71,1.993239,5.0228777,0.7560702,True
vae_empirical_scale0.75_temp0.6_seed42_0086,VAE (empirical length control),deep,60,6.8527627,6.093946,0.2678947,True
vae_empirical_scale0.75_temp0.6_seed42_0087,VAE (empirical length control),deep,75,2.3050668,5.1040893,0.6171268,True
vae_empirical_scale0.75_temp0.6_seed42_0088,VAE (empirical length control),deep,71,6.1284714,5.8352327,0.39582115,True
vae_empirical_scale0.75_temp0.6_seed42_0089,VAE (empirical length control),deep,72,4.634535,5.7431,0.37752318,True
vae_empirical_scale0.75_temp0.6_seed42_0090,VAE (empirical length control),deep,72,8.181192,7.8007836,0.1129783,False
vae_empirical_scale0.75_temp0.6_seed42_0091,VAE (empirical length control),deep,71,6.309522,6.157539,0.26145124,True
vae_empirical_scale0.75_temp0.6_seed42_0092,VAE (empirical length control),deep,72,6.459225,6.4892817,0.26740366,True
vae_empirical_scale0.75_temp0.6_seed42_0093,VAE (empirical length control),deep,72,9.197904,8.976284,0.104025684,False
vae_empirical_scale0.75_temp0.6_seed42_0094,VAE (empirical length control),deep,72,7.262261,6.345594,0.13454874,False
vae_empirical_scale0.75_temp0.6_seed42_0095,VAE (empirical length control),deep,71,4.318322,4.6326447,0.59598655,True
vae_empirical_scale0.75_temp0.6_seed42_0096,VAE (empirical length control),deep,72,6.771949,7.308991,0.1792122,True
vae_empirical_scale0.75_temp0.6_seed42_0097,VAE (empirical length control),deep,72,4.8089867,5.6744733,0.38098237,True
vae_empirical_scale0.75_temp0.6_seed42_0098,VAE (empirical length control),deep,73,5.6989493,6.064131,0.32766455,True
vae_empirical_scale0.75_temp0.6_seed42_0099,VAE (empirical length control),deep,71,7.939829,8.147793,0.118734196,False
gan_temp0.1_seed42_0000,GAN (composition + hydrophobic filter),deep,72,3.1098917,9.328472,0.4175083,True
gan_temp0.1_seed42_0001,GAN (composition + hydrophobic filter),deep,72,8.129219,10.115301,0.16348091,True
gan_temp0.1_seed42_0002,GAN (composition + hydrophobic filter),deep,75,3.2443807,9.229877,0.40969226,True
gan_temp0.1_seed42_0003,GAN (composition + hydrophobic filter),deep,60,6.7688904,9.566046,0.14971852,True
gan_temp0.1_seed42_0004,GAN (composition + hydrophobic filter),deep,72,3.8649824,9.647177,0.33920613,True
gan_temp0.1_seed42_0005,GAN (composition + hydrophobic filter),deep,72,6.7075305,9.774284,0.20330685,True
gan_temp0.1_seed42_0006,GAN (composition + hydrophobic filter),deep,72,5.229365,9.736217,0.2734669,True
gan_temp0.1_seed42_0007,GAN (composition + hydrophobic filter),deep,72,4.5386677,9.623903,0.28319344,True
gan_temp0.1_seed42_0008,GAN (composition + hydrophobic filter),deep,71,7.839488,9.96539,0.14579141,False
gan_temp0.1_seed42_0009,GAN (composition + hydrophobic filter),deep,71,5.1595244,9.889479,0.26593763,True
gan_temp0.1_seed42_0010,GAN (composition + hydrophobic filter),deep,72,5.4326425,9.715591,0.21239392,True
gan_temp0.1_seed42_0011,GAN (composition + hydrophobic filter),deep,59,9.916129,8.894675,0.14881447,False
gan_temp0.1_seed42_0012,GAN (composition + hydrophobic filter),deep,72,6.241336,9.9452095,0.2666552,True
gan_temp0.1_seed42_0013,GAN (composition + hydrophobic filter),deep,59,6.1306567,9.410072,0.23576401,True
gan_temp0.1_seed42_0014,GAN (composition + hydrophobic filter),deep,72,7.997611,10.063367,0.13140346,False
gan_temp0.1_seed42_0015,GAN (composition + hydrophobic filter),deep,84,3.2299569,9.650641,0.45465645,True
gan_temp0.1_seed42_0016,GAN (composition + hydrophobic filter),deep,72,4.9009266,9.655581,0.29901874,True
gan_temp0.1_seed42_0017,GAN (composition + hydrophobic filter),deep,71,6.5619698,9.75701,0.19515711,True
gan_temp0.1_seed42_0018,GAN (composition + hydrophobic filter),deep,71,5.055617,9.68031,0.2475362,True
gan_temp0.1_seed42_0019,GAN (composition + hydrophobic filter),deep,74,5.370763,9.587968,0.25026354,True
gan_temp0.1_seed42_0020,GAN (composition + hydrophobic filter),deep,73,6.1409297,9.886443,0.25311178,True
gan_temp0.1_seed42_0021,GAN (composition + hydrophobic filter),deep,72,5.0510354,9.265981,0.2714991,True
gan_temp0.1_seed42_0022,GAN (composition + hydrophobic filter),deep,71,7.2184286,10.031981,0.17291121,True
gan_temp0.1_seed42_0023,GAN (composition + hydrophobic filter),deep,73,7.1182394,10.038326,0.16987978,True
gan_temp0.1_seed42_0024,GAN (composition + hydrophobic filter),deep,71,6.178035,9.715209,0.22154252,True
gan_temp0.1_seed42_0025,GAN (composition + hydrophobic filter),deep,71,4.3785806,9.814458,0.31822285,True
gan_temp0.1_seed42_0026,GAN (composition + hydrophobic filter),deep,74,6.873458,9.634539,0.17012136,True
gan_temp0.1_seed42_0027,GAN (composition + hydrophobic filter),deep,72,3.17841,9.165243,0.42004663,True
gan_temp0.1_seed42_0028,GAN (composition + hydrophobic filter),deep,72,3.8082075,9.782729,0.32150918,True
gan_temp0.1_seed42_0029,GAN (composition + hydrophobic filter),deep,72,6.794868,9.687958,0.18403701,True
gan_temp0.1_seed42_0030,GAN (composition + hydrophobic filter),deep,73,3.4237173,9.735964,0.39786685,True
gan_temp0.1_seed42_0031,GAN (composition + hydrophobic filter),deep,72,3.7773948,9.59683,0.3524939,True
gan_temp0.1_seed42_0032,GAN (composition + hydrophobic filter),deep,71,6.501972,9.6633415,0.20017745,True
gan_temp0.1_seed42_0033,GAN (composition + hydrophobic filter),deep,72,5.0391035,9.875014,0.25283778,True
gan_temp0.1_seed42_0034,GAN (composition + hydrophobic filter),deep,59,6.5401454,9.542398,0.18297294,True
gan_temp0.1_seed42_0035,GAN (composition + hydrophobic filter),deep,72,5.0867543,9.459293,0.28842217,True
gan_temp0.1_seed42_0036,GAN (composition + hydrophobic filter),deep,72,4.239796,9.824821,0.32634288,True
gan_temp0.1_seed42_0037,GAN (composition + hydrophobic filter),deep,72,5.484128,9.746522,0.2758733,True
gan_temp0.1_seed42_0038,GAN (composition + hydrophobic filter),deep,71,5.8785143,9.825072,0.2610207,True
gan_temp0.1_seed42_0039,GAN (composition + hydrophobic filter),deep,72,3.1804051,9.587896,0.41005683,True
gan_temp0.1_seed42_0040,GAN (composition + hydrophobic filter),deep,72,7.537265,10.032487,0.17705296,True
gan_temp0.1_seed42_0041,GAN (composition + hydrophobic filter),deep,61,7.0805902,9.979569,0.16591075,True
gan_temp0.1_seed42_0042,GAN (composition + hydrophobic filter),deep,72,4.4810314,9.880999,0.30387476,True
gan_temp0.1_seed42_0043,GAN (composition + hydrophobic filter),deep,71,5.4860106,9.7796135,0.2534596,True
gan_temp0.1_seed42_0044,GAN (composition + hydrophobic filter),deep,72,5.264514,9.407445,0.21422446,True
gan_temp0.1_seed42_0045,GAN (composition + hydrophobic filter),deep,80,3.917313,9.682808,0.32193884,True
gan_temp0.1_seed42_0046,GAN (composition + hydrophobic filter),deep,72,6.078123,9.801254,0.24658832,True
gan_temp0.1_seed42_0047,GAN (composition + hydrophobic filter),deep,72,3.3449929,9.602287,0.46038565,True
gan_temp0.1_seed42_0048,GAN (composition + hydrophobic filter),deep,72,6.5938826,9.802659,0.19377692,True
gan_temp0.1_seed42_0049,GAN (composition + hydrophobic filter),deep,72,6.6609015,9.754818,0.18329613,True
gan_temp0.1_seed42_0050,GAN (composition + hydrophobic filter),deep,60,4.944624,9.420813,0.2578074,True
gan_temp0.1_seed42_0051,GAN (composition + hydrophobic filter),deep,73,7.557726,10.042167,0.15943635,True
gan_temp0.1_seed42_0052,GAN (composition + hydrophobic filter),deep,73,8.04493,10.041332,0.16856633,True
gan_temp0.1_seed42_0053,GAN (composition + hydrophobic filter),deep,71,6.4569144,9.824574,0.2171809,True
gan_temp0.1_seed42_0054,GAN (composition + hydrophobic filter),deep,72,6.374255,9.657023,0.22016747,True
gan_temp0.1_seed42_0055,GAN (composition + hydrophobic filter),deep,71,4.63476,9.764887,0.29834104,True
gan_temp0.1_seed42_0056,GAN (composition + hydrophobic filter),deep,71,5.3101854,9.753251,0.2697965,True
gan_temp0.1_seed42_0057,GAN (composition + hydrophobic filter),deep,80,3.2064953,9.421238,0.4407933,True
gan_temp0.1_seed42_0058,GAN (composition + hydrophobic filter),deep,72,3.5769207,9.389063,0.35670558,True
gan_temp0.1_seed42_0059,GAN (composition + hydrophobic filter),deep,71,7.6881776,10.077284,0.18116419,True
gan_temp0.1_seed42_0060,GAN (composition + hydrophobic filter),deep,72,6.3994694,9.7933655,0.20724908,True
gan_temp0.1_seed42_0061,GAN (composition + hydrophobic filter),deep,71,3.5883179,9.559114,0.36280233,True
gan_temp0.1_seed42_0062,GAN (composition + hydrophobic filter),deep,72,5.4413404,9.646668,0.23470537,True
gan_temp0.1_seed42_0063,GAN (composition + hydrophobic filter),deep,72,3.5573103,9.795141,0.3501043,True
gan_temp0.1_seed42_0064,GAN (composition + hydrophobic filter),deep,72,6.6773834,10.056168,0.19633096,True
gan_temp0.1_seed42_0065,GAN (composition + hydrophobic filter),deep,72,6.0475783,9.499735,0.23058794,True
gan_temp0.1_seed42_0066,GAN (composition + hydrophobic filter),deep,72,3.690462,9.523367,0.3419937,True
gan_temp0.1_seed42_0067,GAN (composition + hydrophobic filter),deep,72,7.6339564,10.093747,0.18165736,True
gan_temp0.1_seed42_0068,GAN (composition + hydrophobic filter),deep,72,4.8005805,9.835952,0.29152107,True
gan_temp0.1_seed42_0069,GAN (composition + hydrophobic filter),deep,73,4.16625,9.731475,0.30971104,True
gan_temp0.1_seed42_0070,GAN (composition + hydrophobic filter),deep,72,6.5709944,9.612844,0.19687425,True
gan_temp0.1_seed42_0071,GAN (composition + hydrophobic filter),deep,72,3.127434,9.255799,0.3814325,True
gan_temp0.1_seed42_0072,GAN (composition + hydrophobic filter),deep,71,6.6638813,9.749376,0.1893842,True
gan_temp0.1_seed42_0073,GAN (composition + hydrophobic filter),deep,71,3.8086536,9.373644,0.3581036,True
gan_temp0.1_seed42_0074,GAN (composition + hydrophobic filter),deep,72,3.342217,9.55711,0.37913883,True
gan_temp0.1_seed42_0075,GAN (composition + hydrophobic filter),deep,72,7.199928,9.927609,0.1766799,True
gan_temp0.1_seed42_0076,GAN (composition + hydrophobic filter),deep,73,4.2826805,9.327948,0.29381084,True
gan_temp0.1_seed42_0077,GAN (composition + hydrophobic filter),deep,72,5.526112,9.663285,0.25758374,True
gan_temp0.1_seed42_0078,GAN (composition + hydrophobic filter),deep,72,3.643907,9.54129,0.3487906,True
gan_temp0.1_seed42_0079,GAN (composition + hydrophobic filter),deep,71,5.13656,9.567089,0.23558596,True
gan_temp0.1_seed42_0080,GAN (composition + hydrophobic filter),deep,72,6.4956546,9.898529,0.21709278,True
gan_temp0.1_seed42_0081,GAN (composition + hydrophobic filter),deep,72,6.520443,9.949265,0.21531044,True
gan_temp0.1_seed42_0082,GAN (composition + hydrophobic filter),deep,72,5.3629613,9.726042,0.24891905,True
gan_temp0.1_seed42_0083,GAN (composition + hydrophobic filter),deep,71,3.180454,9.378415,0.39382237,True
gan_temp0.1_seed42_0084,GAN (composition + hydrophobic filter),deep,71,3.503604,9.173937,0.3640475,True
gan_temp0.1_seed42_0085,GAN (composition + hydrophobic filter),deep,71,7.244479,9.890966,0.17952223,True
gan_temp0.1_seed42_0086,GAN (composition + hydrophobic filter),deep,60,4.0140605,9.157263,0.32407972,True
gan_temp0.1_seed42_0087,GAN (composition + hydrophobic filter),deep,75,5.883633,9.776561,0.25531507,True
gan_temp0.1_seed42_0088,GAN (composition + hydrophobic filter),deep,71,4.7997246,9.63197,0.28269017,True
gan_temp0.1_seed42_0089,GAN (composition + hydrophobic filter),deep,72,3.3280387,9.795385,0.38979846,True
gan_temp0.1_seed42_0090,GAN (composition + hydrophobic filter),deep,72,8.322033,10.155626,0.15837032,True
gan_temp0.1_seed42_0091,GAN (composition + hydrophobic filter),deep,71,4.5055404,9.875727,0.2968736,True
gan_temp0.1_seed42_0092,GAN (composition + hydrophobic filter),deep,72,7.2948594,9.926509,0.20939325,True
gan_temp0.1_seed42_0093,GAN (composition + hydrophobic filter),deep,72,4.9897184,9.291879,0.26134703,True
gan_temp0.1_seed42_0094,GAN (composition + hydrophobic filter),deep,72,5.1955557,9.589941,0.24101812,True
gan_temp0.1_seed42_0095,GAN (composition + hydrophobic filter),deep,71,3.6874037,9.653769,0.34998798,True
gan_temp0.1_seed42_0096,GAN (composition + hydrophobic filter),deep,72,4.6089253,9.648813,0.30330735,True
gan_temp0.1_seed42_0097,GAN (composition + hydrophobic filter),deep,72,6.585004,9.982479,0.21204847,True
gan_temp0.1_seed42_0098,GAN (composition + hydrophobic filter),deep,73,3.2639313,9.723867,0.38213834,True
gan_temp0.1_seed42_0099,GAN (composition + hydrophobic filter),deep,71,5.215043,9.427154,0.26724243,True
