sequence_id,source,source_type,length,projection_1,projection_2,nearest_train_embedding_distance,embedding_outlier
vae_empirical_scale0.75_temp0.6_seed42_0061,VAE / sample seed 42,vae,71,-2.3998446,4.7852726,0.5500518,True
vae_empirical_scale0.75_temp0.6_seed42_0062,VAE / sample seed 42,vae,72,-1.7421342,4.758597,0.6608836,True
vae_empirical_scale0.75_temp0.6_seed42_0063,VAE / sample seed 42,vae,72,-0.90031105,-2.0969744,0.08650713,False
vae_empirical_scale0.75_temp0.6_seed42_0064,VAE / sample seed 42,vae,72,0.97113264,-3.8454568,0.039582416,False
vae_empirical_scale0.75_temp0.6_seed42_0065,VAE / sample seed 42,vae,72,-0.5426612,-0.7956531,0.10909453,False
vae_empirical_scale0.75_temp0.6_seed42_0066,VAE / sample seed 42,vae,72,-1.0847349,-5.7081947,0.12076351,False
vae_empirical_scale0.75_temp0.6_seed42_0067,VAE / sample seed 42,vae,72,-0.3887064,-5.9764204,0.055182263,False
vae_empirical_scale0.75_temp0.6_seed42_0068,VAE / sample seed 42,vae,72,1.6982852,-6.2903476,0.00069053395,False
vae_empirical_scale0.75_temp0.6_seed42_0069,VAE / sample seed 42,vae,73,0.7043409,-4.069483,0.067466795,False
vae_empirical_scale0.75_temp0.6_seed42_0070,VAE / sample seed 42,vae,72,-0.77997744,-6.7414412,0.02327417,False
vae_empirical_scale0.75_temp0.6_seed42_0071,VAE / sample seed 42,vae,72,-0.6301435,2.0169775,0.565058,True
vae_empirical_scale0.75_temp0.6_seed42_0072,VAE / sample seed 42,vae,71,-2.697391,5.144329,0.72883946,True
vae_empirical_scale0.75_temp0.6_seed42_0073,VAE / sample seed 42,vae,71,0.20824622,-1.7471966,0.13971543,False
vae_empirical_scale0.75_temp0.6_seed42_0074,VAE / sample seed 42,vae,72,-2.7784204,5.224984,0.7264211,True
vae_empirical_scale0.75_temp0.6_seed42_0075,VAE / sample seed 42,vae,72,-1.5930359,2.9215884,0.34953725,True
vae_empirical_scale0.75_temp0.6_seed42_0076,VAE / sample seed 42,vae,73,1.8408552,-2.76573,0.028374981,False
vae_empirical_scale0.75_temp0.6_seed42_0077,VAE / sample seed 42,vae,72,1.4267712,-2.1407204,0.04166015,False
vae_empirical_scale0.75_temp0.6_seed42_0078,VAE / sample seed 42,vae,72,-2.8745184,5.3146467,1.1633654,True
vae_empirical_scale0.75_temp0.6_seed42_0079,VAE / sample seed 42,vae,71,-1.1825639,1.2474416,0.23127554,True
vae_empirical_scale0.75_temp0.6_seed42_0080,VAE / sample seed 42,vae,72,-2.002677,4.7741346,0.66414994,True
vae_empirical_scale0.75_temp0.6_seed42_0081,VAE / sample seed 42,vae,72,-1.6796765,3.0469258,0.32117867,True
vae_empirical_scale0.75_temp0.6_seed42_0082,VAE / sample seed 42,vae,72,-1.882674,3.0158825,0.38726646,True
vae_empirical_scale0.75_temp0.6_seed42_0083,VAE / sample seed 42,vae,71,-1.605932,-0.08908807,0.21951488,True
vae_empirical_scale0.75_temp0.6_seed42_0084,VAE / sample seed 42,vae,71,0.36624533,-0.65244144,0.26431805,True
vae_empirical_scale0.75_temp0.6_seed42_0085,VAE / sample seed 42,vae,71,-2.8446639,5.2916307,0.7560702,True
vae_empirical_scale0.75_temp0.6_seed42_0086,VAE / sample seed 42,vae,60,-1.1902391,0.49947676,0.2678947,True
vae_empirical_scale0.75_temp0.6_seed42_0087,VAE / sample seed 42,vae,75,-2.543656,4.956539,0.6171268,True
vae_empirical_scale0.75_temp0.6_seed42_0088,VAE / sample seed 42,vae,71,-0.76951617,1.5851014,0.39582115,True
vae_empirical_scale0.75_temp0.6_seed42_0089,VAE / sample seed 42,vae,72,-1.5445869,2.5321047,0.37752318,True
vae_empirical_scale0.75_temp0.6_seed42_0090,VAE / sample seed 42,vae,72,-0.061728857,-0.4400302,0.1129783,False
vae_empirical_scale0.75_temp0.6_seed42_0091,VAE / sample seed 42,vae,71,-1.1899681,1.2075983,0.26145124,True
vae_empirical_scale0.75_temp0.6_seed42_0092,VAE / sample seed 42,vae,72,-0.89624566,1.0524172,0.26740366,True
vae_empirical_scale0.75_temp0.6_seed42_0093,VAE / sample seed 42,vae,72,0.62582624,-1.616724,0.104025684,False
vae_empirical_scale0.75_temp0.6_seed42_0094,VAE / sample seed 42,vae,72,-1.3515376,-0.1168298,0.13454874,False
vae_empirical_scale0.75_temp0.6_seed42_0095,VAE / sample seed 42,vae,71,-0.5126768,2.712866,0.59598655,True
vae_empirical_scale0.75_temp0.6_seed42_0096,VAE / sample seed 42,vae,72,-0.57159865,0.6605174,0.1792122,True
vae_empirical_scale0.75_temp0.6_seed42_0097,VAE / sample seed 42,vae,72,-1.3895415,2.4393268,0.38098237,True
vae_empirical_scale0.75_temp0.6_seed42_0098,VAE / sample seed 42,vae,73,-1.5375484,2.1960428,0.32766455,True
vae_empirical_scale0.75_temp0.6_seed42_0099,VAE / sample seed 42,vae,71,0.87539214,-1.1759971,0.118734196,False
vae_empirical_scale0.75_temp0.6_seed7_0000,VAE / sample seed 7,vae,76,0.13190705,-0.68351805,0.13192181,False
vae_empirical_scale0.75_temp0.6_seed7_0001,VAE / sample seed 7,vae,72,0.7544489,-3.8167136,0.035709687,False
vae_empirical_scale0.75_temp0.6_seed7_0002,VAE / sample seed 7,vae,75,-0.59526664,2.4868186,0.52907634,True
vae_empirical_scale0.75_temp0.6_seed7_0003,VAE / sample seed 7,vae,80,-2.2594233,3.7659225,0.47836465,True
vae_empirical_scale0.75_temp0.6_seed7_0004,VAE / sample seed 7,vae,72,-1.5682881,2.82419,0.3865811,True
vae_empirical_scale0.75_temp0.6_seed7_0005,VAE / sample seed 7,vae,72,-0.27293617,1.1182201,0.29567173,True
vae_empirical_scale0.75_temp0.6_seed7_0006,VAE / sample seed 7,vae,72,0.8055291,-3.7400384,0.025888117,False
vae_empirical_scale0.75_temp0.6_seed7_0007,VAE / sample seed 7,vae,72,0.4118416,-6.26982,0.0580367,False
vae_empirical_scale0.75_temp0.6_seed7_0008,VAE / sample seed 7,vae,72,-0.8861461,2.2460394,0.41444266,True
vae_empirical_scale0.75_temp0.6_seed7_0009,VAE / sample seed 7,vae,73,-1.3685141,4.6898327,0.6276139,True
vae_empirical_scale0.75_temp0.6_seed7_0010,VAE / sample seed 7,vae,61,-2.8451874,5.29144,0.8394846,True
vae_empirical_scale0.75_temp0.6_seed7_0011,VAE / sample seed 7,vae,74,0.80149984,-6.6468663,0.046411127,False
vae_empirical_scale0.75_temp0.6_seed7_0012,VAE / sample seed 7,vae,74,-0.6356056,0.5673102,0.14586212,False
vae_empirical_scale0.75_temp0.6_seed7_0013,VAE / sample seed 7,vae,72,-1.9601594,4.790356,0.7049961,True
vae_empirical_scale0.75_temp0.6_seed7_0014,VAE / sample seed 7,vae,80,-1.4166822,4.5632014,0.69671506,True
vae_empirical_scale0.75_temp0.6_seed7_0015,VAE / sample seed 7,vae,71,-2.1123857,3.5061295,0.4350357,True
vae_empirical_scale0.75_temp0.6_seed7_0016,VAE / sample seed 7,vae,73,-0.99233866,-1.950735,0.10411446,False
vae_empirical_scale0.75_temp0.6_seed7_0017,VAE / sample seed 7,vae,73,-1.0468674,0.32669097,0.1860374,True
vae_empirical_scale0.75_temp0.6_seed7_0018,VAE / sample seed 7,vae,72,-0.29148814,1.1347666,0.3335045,True
vae_empirical_scale0.75_temp0.6_seed7_0019,VAE / sample seed 7,vae,71,-1.4999101,0.70765483,0.23490997,True
vae_empirical_scale0.75_temp0.6_seed7_0020,VAE / sample seed 7,vae,72,-0.35611108,0.32793847,0.16631085,True
vae_empirical_scale0.75_temp0.6_seed7_0021,VAE / sample seed 7,vae,83,-1.6605954,3.216222,0.40777668,True
vae_empirical_scale0.75_temp0.6_seed7_0022,VAE / sample seed 7,vae,72,1.8291796,-2.7156606,0.020568756,False
vae_empirical_scale0.75_temp0.6_seed7_0023,VAE / sample seed 7,vae,80,-2.5362344,4.9966564,0.6840614,True
vae_empirical_scale0.75_temp0.6_seed7_0024,VAE / sample seed 7,vae,60,-1.3868525,2.6665277,0.43994305,True
vae_empirical_scale0.75_temp0.6_seed7_0025,VAE / sample seed 7,vae,72,0.82595855,-3.435058,0.02615383,False
vae_empirical_scale0.75_temp0.6_seed7_0026,VAE / sample seed 7,vae,75,-1.1918598,0.5194876,0.22712742,True
vae_empirical_scale0.75_temp0.6_seed7_0027,VAE / sample seed 7,vae,73,-0.37882313,-6.8407254,0.033158217,False
vae_empirical_scale0.75_temp0.6_seed7_0028,VAE / sample seed 7,vae,72,-2.8235004,5.2727118,0.7393268,True
vae_empirical_scale0.75_temp0.6_seed7_0029,VAE / sample seed 7,vae,74,-1.6444083,0.38714123,0.1964199,True
vae_empirical_scale0.75_temp0.6_seed7_0030,VAE / sample seed 7,vae,71,-1.5743743,4.3115444,0.5439517,True
vae_empirical_scale0.75_temp0.6_seed7_0031,VAE / sample seed 7,vae,73,0.19038324,-6.774235,0.049168736,False
vae_empirical_scale0.75_temp0.6_seed7_0032,VAE / sample seed 7,vae,72,-1.0931269,-1.3694564,0.10532115,False
vae_empirical_scale0.75_temp0.6_seed7_0033,VAE / sample seed 7,vae,72,-1.8646863,4.751859,0.6511271,True
vae_empirical_scale0.75_temp0.6_seed7_0034,VAE / sample seed 7,vae,72,-2.1969557,4.3441076,0.58807796,True
vae_empirical_scale0.75_temp0.6_seed7_0035,VAE / sample seed 7,vae,74,-1.3983884,4.5348525,0.64427114,True
vae_empirical_scale0.75_temp0.6_seed7_0036,VAE / sample seed 7,vae,59,-1.538356,-0.14095491,0.16270283,True
vae_empirical_scale0.75_temp0.6_seed7_0037,VAE / sample seed 7,vae,72,-1.5635532,3.3375351,0.40632334,True
vae_empirical_scale0.75_temp0.6_seed7_0038,VAE / sample seed 7,vae,71,-0.9616926,-1.6638876,0.09796582,False
vae_empirical_scale0.75_temp0.6_seed7_0039,VAE / sample seed 7,vae,71,-1.5733404,3.4970396,0.49347857,True
vae_empirical_scale0.75_temp0.6_seed7_0040,VAE / sample seed 7,vae,73,-1.5933608,0.21834391,0.17870094,True
vae_empirical_scale0.75_temp0.6_seed7_0041,VAE / sample seed 7,vae,71,-1.5737869,0.03314333,0.17866991,True
vae_empirical_scale0.75_temp0.6_seed7_0042,VAE / sample seed 7,vae,72,-2.767425,5.220012,0.7699627,True
vae_empirical_scale0.75_temp0.6_seed7_0043,VAE / sample seed 7,vae,71,1.5981666,-4.9336348,0.023378935,False
vae_empirical_scale0.75_temp0.6_seed7_0044,VAE / sample seed 7,vae,72,-2.9865677,5.4291134,1.0252595,True
vae_empirical_scale0.75_temp0.6_seed7_0045,VAE / sample seed 7,vae,70,-0.7189454,1.6950672,0.4292031,True
vae_empirical_scale0.75_temp0.6_seed7_0046,VAE / sample seed 7,vae,72,-2.9662664,5.4133396,0.9261433,True
vae_empirical_scale0.75_temp0.6_seed7_0047,VAE / sample seed 7,vae,71,-1.3751043,0.07329853,0.1467734,False
vae_empirical_scale0.75_temp0.6_seed7_0048,VAE / sample seed 7,vae,70,-1.6713651,3.7293205,0.52010113,True
vae_empirical_scale0.75_temp0.6_seed7_0049,VAE / sample seed 7,vae,71,-1.1271877,0.44158486,0.17887029,True
vae_empirical_scale0.75_temp0.6_seed7_0050,VAE / sample seed 7,vae,72,-1.37558,1.6941946,0.26741746,True
vae_empirical_scale0.75_temp0.6_seed7_0051,VAE / sample seed 7,vae,71,-1.8580086,3.7035606,0.5413292,True
vae_empirical_scale0.75_temp0.6_seed7_0052,VAE / sample seed 7,vae,70,-1.5104808,-0.25883853,0.12995759,False
vae_empirical_scale0.75_temp0.6_seed7_0053,VAE / sample seed 7,vae,72,-2.166558,3.5755444,0.42139378,True
vae_empirical_scale0.75_temp0.6_seed7_0054,VAE / sample seed 7,vae,71,-0.2504371,-2.4909117,0.19192621,True
vae_empirical_scale0.75_temp0.6_seed7_0055,VAE / sample seed 7,vae,71,-1.601858,0.05422169,0.20996633,True
vae_empirical_scale0.75_temp0.6_seed7_0056,VAE / sample seed 7,vae,72,0.6713267,-4.2533712,0.06226208,False
vae_empirical_scale0.75_temp0.6_seed7_0057,VAE / sample seed 7,vae,71,-1.0830534,0.43154097,0.23150866,True
vae_empirical_scale0.75_temp0.6_seed7_0058,VAE / sample seed 7,vae,72,-1.6691235,3.307734,0.4216103,True
vae_empirical_scale0.75_temp0.6_seed7_0059,VAE / sample seed 7,vae,72,0.35116252,-0.9085282,0.18566088,True
vae_empirical_scale0.75_temp0.6_seed7_0060,VAE / sample seed 7,vae,72,-2.713471,5.152634,0.83633584,True
vae_empirical_scale0.75_temp0.6_seed7_0061,VAE / sample seed 7,vae,80,-1.4188802,2.3255644,0.34778482,True
vae_empirical_scale0.75_temp0.6_seed7_0062,VAE / sample seed 7,vae,72,-1.2283736,-1.0625436,0.11066386,False
vae_empirical_scale0.75_temp0.6_seed7_0063,VAE / sample seed 7,vae,72,-2.169685,3.497004,0.431455,True
vae_empirical_scale0.75_temp0.6_seed7_0064,VAE / sample seed 7,vae,74,-0.17047083,-2.3330555,0.17776087,True
vae_empirical_scale0.75_temp0.6_seed7_0065,VAE / sample seed 7,vae,75,1.6547586,-5.0382714,0.0317007,False
vae_empirical_scale0.75_temp0.6_seed7_0066,VAE / sample seed 7,vae,71,0.6328216,-5.286874,0.03337144,False
vae_empirical_scale0.75_temp0.6_seed7_0067,VAE / sample seed 7,vae,80,-2.9012747,5.34854,0.88395196,True
vae_empirical_scale0.75_temp0.6_seed7_0068,VAE / sample seed 7,vae,72,-1.6706094,3.732627,0.5464585,True
vae_empirical_scale0.75_temp0.6_seed7_0069,VAE / sample seed 7,vae,72,0.9319208,-3.9136808,0.015674513,False
vae_empirical_scale0.75_temp0.6_seed7_0070,VAE / sample seed 7,vae,72,1.2171175,-6.2306037,0.0,False
vae_empirical_scale0.75_temp0.6_seed7_0071,VAE / sample seed 7,vae,72,-0.3036169,1.2558565,0.33121544,True
vae_empirical_scale0.75_temp0.6_seed7_0072,VAE / sample seed 7,vae,72,-0.56603605,2.8108466,0.5194536,True
vae_empirical_scale0.75_temp0.6_seed7_0073,VAE / sample seed 7,vae,71,0.9859359,-4.3003736,0.041409012,False
vae_empirical_scale0.75_temp0.6_seed7_0074,VAE / sample seed 7,vae,71,-1.0986769,0.24668929,0.13602993,False
vae_empirical_scale0.75_temp0.6_seed7_0075,VAE / sample seed 7,vae,72,-0.5449989,2.3828747,0.58084685,True
vae_empirical_scale0.75_temp0.6_seed7_0076,VAE / sample seed 7,vae,72,-2.1299114,3.3416321,0.38726968,True
vae_empirical_scale0.75_temp0.6_seed7_0077,VAE / sample seed 7,vae,72,-0.52953815,2.3729722,0.6034913,True
vae_empirical_scale0.75_temp0.6_seed7_0078,VAE / sample seed 7,vae,71,-1.6200378,0.3109348,0.1760408,True
vae_empirical_scale0.75_temp0.6_seed7_0079,VAE / sample seed 7,vae,71,0.71569884,-5.333667,0.031100871,False
vae_empirical_scale0.75_temp0.6_seed7_0080,VAE / sample seed 7,vae,71,-1.3288649,1.3113201,0.26683554,True
vae_empirical_scale0.75_temp0.6_seed7_0081,VAE / sample seed 7,vae,72,-1.3965315,4.782038,0.777005,True
vae_empirical_scale0.75_temp0.6_seed7_0082,VAE / sample seed 7,vae,73,-1.4328392,0.036590718,0.1478521,False
vae_empirical_scale0.75_temp0.6_seed7_0083,VAE / sample seed 7,vae,71,0.92349774,-6.1668797,0.046897884,False
vae_empirical_scale0.75_temp0.6_seed7_0084,VAE / sample seed 7,vae,73,-1.5407597,3.5506473,0.496315,True
vae_empirical_scale0.75_temp0.6_seed7_0085,VAE / sample seed 7,vae,72,-1.3423392,1.8280917,0.31625703,True
vae_empirical_scale0.75_temp0.6_seed7_0086,VAE / sample seed 7,vae,70,-1.1538912,0.32718658,0.14929633,True
vae_empirical_scale0.75_temp0.6_seed7_0087,VAE / sample seed 7,vae,72,-1.6629889,2.6648564,0.3489669,True
vae_empirical_scale0.75_temp0.6_seed7_0088,VAE / sample seed 7,vae,72,0.94925046,-3.3386376,0.02615383,False
vae_empirical_scale0.75_temp0.6_seed7_0089,VAE / sample seed 7,vae,72,1.142687,-1.107808,0.0912877,False
vae_empirical_scale0.75_temp0.6_seed7_0090,VAE / sample seed 7,vae,72,-2.1682076,4.7371073,0.6212594,True
vae_empirical_scale0.75_temp0.6_seed7_0091,VAE / sample seed 7,vae,71,-0.56208175,1.5256574,0.36484167,True
vae_empirical_scale0.75_temp0.6_seed7_0092,VAE / sample seed 7,vae,72,-0.3098715,-0.041610654,0.1344202,False
vae_empirical_scale0.75_temp0.6_seed7_0093,VAE / sample seed 7,vae,73,-1.532261,-0.33016497,0.15523235,True
vae_empirical_scale0.75_temp0.6_seed7_0094,VAE / sample seed 7,vae,73,-1.0748873,1.1670697,0.28270766,True
vae_empirical_scale0.75_temp0.6_seed7_0095,VAE / sample seed 7,vae,73,-0.68057734,1.7995362,0.44462118,True
vae_empirical_scale0.75_temp0.6_seed7_0096,VAE / sample seed 7,vae,71,-0.8571676,0.09420361,0.15471236,True
vae_empirical_scale0.75_temp0.6_seed7_0097,VAE / sample seed 7,vae,72,-1.526061,4.4009323,0.5705109,True
vae_empirical_scale0.75_temp0.6_seed7_0098,VAE / sample seed 7,vae,75,-0.67779106,1.871517,0.47667155,True
vae_empirical_scale0.75_temp0.6_seed7_0099,VAE / sample seed 7,vae,72,-1.6039253,-0.21473822,0.16420594,True
vae_empirical_scale0.75_temp0.6_seed123_0000,VAE / sample seed 123,vae,71,-1.018956,1.2075384,0.21761738,True
vae_empirical_scale0.75_temp0.6_seed123_0001,VAE / sample seed 123,vae,71,0.19306266,-1.78055,0.11340273,False
vae_empirical_scale0.75_temp0.6_seed123_0002,VAE / sample seed 123,vae,72,-0.9756823,0.8101633,0.26523,True
vae_empirical_scale0.75_temp0.6_seed123_0003,VAE / sample seed 123,vae,72,-1.1804564,0.85557556,0.24842529,True
vae_empirical_scale0.75_temp0.6_seed123_0004,VAE / sample seed 123,vae,72,-0.51247466,2.7413096,0.56380534,True
vae_empirical_scale0.75_temp0.6_seed123_0005,VAE / sample seed 123,vae,72,-0.9275204,-2.0999458,0.12269178,False
vae_empirical_scale0.75_temp0.6_seed123_0006,VAE / sample seed 123,vae,71,-0.39090854,0.28178138,0.16103809,True
vae_empirical_scale0.75_temp0.6_seed123_0007,VAE / sample seed 123,vae,72,0.7814153,-3.7527084,0.025888117,False
vae_empirical_scale0.75_temp0.6_seed123_0008,VAE / sample seed 123,vae,72,1.09538,-3.5123773,0.026806597,False
vae_empirical_scale0.75_temp0.6_seed123_0009,VAE / sample seed 123,vae,72,0.91782993,-5.5398765,0.028934527,False
vae_empirical_scale0.75_temp0.6_seed123_0010,VAE / sample seed 123,vae,91,-0.6121715,2.506401,0.53524476,True
vae_empirical_scale0.75_temp0.6_seed123_0011,VAE / sample seed 123,vae,71,-0.53339666,2.5170178,0.4759599,True
vae_empirical_scale0.75_temp0.6_seed123_0012,VAE / sample seed 123,vae,60,-0.3461021,-2.6888688,0.08490901,False
vae_empirical_scale0.75_temp0.6_seed123_0013,VAE / sample seed 123,vae,72,-1.1918472,1.1415972,0.23183334,True
vae_empirical_scale0.75_temp0.6_seed123_0014,VAE / sample seed 123,vae,59,-1.4762008,-0.18335733,0.1621454,True
vae_empirical_scale0.75_temp0.6_seed123_0015,VAE / sample seed 123,vae,72,-2.7046893,5.144272,0.88106704,True
vae_empirical_scale0.75_temp0.6_seed123_0016,VAE / sample seed 123,vae,74,-1.258541,0.57431483,0.22727905,True
vae_empirical_scale0.75_temp0.6_seed123_0017,VAE / sample seed 123,vae,72,-2.1444228,3.5634193,0.47892687,True
vae_empirical_scale0.75_temp0.6_seed123_0018,VAE / sample seed 123,vae,72,-1.7532047,4.674634,0.64267135,True
vae_empirical_scale0.75_temp0.6_seed123_0019,VAE / sample seed 123,vae,71,-0.804759,0.73248374,0.17232974,True
vae_empirical_scale0.75_temp0.6_seed123_0020,VAE / sample seed 123,vae,72,-0.0473332,-3.6564004,0.0,False
vae_empirical_scale0.75_temp0.6_seed123_0021,VAE / sample seed 123,vae,61,-0.25890958,-2.528512,0.093399025,False
vae_empirical_scale0.75_temp0.6_seed123_0022,VAE / sample seed 123,vae,72,-0.5300709,2.3907685,0.45263568,True
vae_empirical_scale0.75_temp0.6_seed123_0023,VAE / sample seed 123,vae,71,-1.4064633,4.6207747,0.7058437,True
vae_empirical_scale0.75_temp0.6_seed123_0024,VAE / sample seed 123,vae,72,-2.7786484,5.2330303,0.734075,True
vae_empirical_scale0.75_temp0.6_seed123_0025,VAE / sample seed 123,vae,71,2.276919,-4.486772,0.02441162,False
vae_empirical_scale0.75_temp0.6_seed123_0026,VAE / sample seed 123,vae,72,-1.5049022,2.4671082,0.36451545,True
vae_empirical_scale0.75_temp0.6_seed123_0027,VAE / sample seed 123,vae,72,-2.6314116,5.0772953,0.65500087,True
vae_empirical_scale0.75_temp0.6_seed123_0028,VAE / sample seed 123,vae,72,-1.47055,0.47334635,0.18181643,True
vae_empirical_scale0.75_temp0.6_seed123_0029,VAE / sample seed 123,vae,71,-0.5348607,2.294155,0.44807115,True
vae_empirical_scale0.75_temp0.6_seed123_0030,VAE / sample seed 123,vae,75,-1.3724931,4.659568,0.73699015,True
vae_empirical_scale0.75_temp0.6_seed123_0031,VAE / sample seed 123,vae,72,0.38957924,-3.3273926,0.030625785,False
vae_empirical_scale0.75_temp0.6_seed123_0032,VAE / sample seed 123,vae,72,-0.17300265,-5.7949476,0.047203187,False
vae_empirical_scale0.75_temp0.6_seed123_0033,VAE / sample seed 123,vae,71,2.2166748,-4.534263,0.020513624,False
vae_empirical_scale0.75_temp0.6_seed123_0034,VAE / sample seed 123,vae,72,-1.4862924,2.38023,0.37887824,True
vae_empirical_scale0.75_temp0.6_seed123_0035,VAE / sample seed 123,vae,71,0.24014412,-1.9644159,0.1450557,False
vae_empirical_scale0.75_temp0.6_seed123_0036,VAE / sample seed 123,vae,72,-2.6764235,5.142156,0.7075533,True
vae_empirical_scale0.75_temp0.6_seed123_0037,VAE / sample seed 123,vae,75,1.8085675,-6.3325796,0.055750728,False
vae_empirical_scale0.75_temp0.6_seed123_0038,VAE / sample seed 123,vae,71,0.76791203,-5.410404,0.031100871,False
vae_empirical_scale0.75_temp0.6_seed123_0039,VAE / sample seed 123,vae,72,-2.1185906,3.5395603,0.42283705,True
vae_empirical_scale0.75_temp0.6_seed123_0040,VAE / sample seed 123,vae,72,-0.6950146,0.57087046,0.22453585,True
vae_empirical_scale0.75_temp0.6_seed123_0041,VAE / sample seed 123,vae,73,0.7219661,-3.5026712,0.05177163,False
vae_empirical_scale0.75_temp0.6_seed123_0042,VAE / sample seed 123,vae,75,-1.3839248,2.3112106,0.41223952,True
vae_empirical_scale0.75_temp0.6_seed123_0043,VAE / sample seed 123,vae,74,-1.3705053,0.65440214,0.2598934,True
vae_empirical_scale0.75_temp0.6_seed123_0044,VAE / sample seed 123,vae,72,-0.99044347,1.5660652,0.36749595,True
vae_empirical_scale0.75_temp0.6_seed123_0045,VAE / sample seed 123,vae,72,-0.46772218,2.5888526,0.5387653,True
vae_empirical_scale0.75_temp0.6_seed123_0046,VAE / sample seed 123,vae,71,-1.6136703,2.7655513,0.47771066,True
vae_empirical_scale0.75_temp0.6_seed123_0047,VAE / sample seed 123,vae,72,-1.153917,-1.3929063,0.104143076,False
vae_empirical_scale0.75_temp0.6_seed123_0048,VAE / sample seed 123,vae,73,-0.7619645,0.8358323,0.19107369,True
vae_empirical_scale0.75_temp0.6_seed123_0049,VAE / sample seed 123,vae,71,0.55966383,-5.331211,0.03337144,False
vae_empirical_scale0.75_temp0.6_seed123_0050,VAE / sample seed 123,vae,72,0.29376692,-1.9332091,0.099309735,False
vae_empirical_scale0.75_temp0.6_seed123_0051,VAE / sample seed 123,vae,72,-0.47828,0.23053809,0.15563041,True
vae_empirical_scale0.75_temp0.6_seed123_0052,VAE / sample seed 123,vae,71,-0.44079965,-4.7815723,0.02450666,False
vae_empirical_scale0.75_temp0.6_seed123_0053,VAE / sample seed 123,vae,72,-1.8383011,4.779384,0.67047346,True
vae_empirical_scale0.75_temp0.6_seed123_0054,VAE / sample seed 123,vae,71,-1.2518592,0.43488285,0.19081055,True
vae_empirical_scale0.75_temp0.6_seed123_0055,VAE / sample seed 123,vae,72,-0.3123303,1.175061,0.3027192,True
vae_empirical_scale0.75_temp0.6_seed123_0056,VAE / sample seed 123,vae,71,-1.8798794,3.8119373,0.5204781,True
vae_empirical_scale0.75_temp0.6_seed123_0057,VAE / sample seed 123,vae,72,-1.5064485,2.4799879,0.42464975,True
vae_empirical_scale0.75_temp0.6_seed123_0058,VAE / sample seed 123,vae,72,-0.5583135,2.3531454,0.45136127,True
vae_empirical_scale0.75_temp0.6_seed123_0059,VAE / sample seed 123,vae,72,-1.1536664,0.54212147,0.22822852,True
vae_empirical_scale0.75_temp0.6_seed123_0060,VAE / sample seed 123,vae,71,-0.5573793,2.3818123,0.40818077,True
vae_empirical_scale0.75_temp0.6_seed123_0061,VAE / sample seed 123,vae,72,-0.9528465,0.54871017,0.2011624,True
vae_empirical_scale0.75_temp0.6_seed123_0062,VAE / sample seed 123,vae,71,-1.7140625,0.470481,0.22491355,True
vae_empirical_scale0.75_temp0.6_seed123_0063,VAE / sample seed 123,vae,71,-1.616041,-0.11882511,0.22555977,True
vae_empirical_scale0.75_temp0.6_seed123_0064,VAE / sample seed 123,vae,72,1.3994629,-3.003316,0.023361081,False
vae_empirical_scale0.75_temp0.6_seed123_0065,VAE / sample seed 123,vae,71,0.58449936,-5.277397,0.03337144,False
vae_empirical_scale0.75_temp0.6_seed123_0066,VAE / sample seed 123,vae,72,-0.636911,-6.7304125,0.030722942,False
vae_empirical_scale0.75_temp0.6_seed123_0067,VAE / sample seed 123,vae,71,-1.348129,1.1266265,0.23499165,True
vae_empirical_scale0.75_temp0.6_seed123_0068,VAE / sample seed 123,vae,71,-1.848902,3.7787745,0.5649196,True
vae_empirical_scale0.75_temp0.6_seed123_0069,VAE / sample seed 123,vae,72,-0.8641006,0.77703446,0.23107958,True
vae_empirical_scale0.75_temp0.6_seed123_0070,VAE / sample seed 123,vae,72,-0.08949041,-3.7529142,0.0,False
vae_empirical_scale0.75_temp0.6_seed123_0071,VAE / sample seed 123,vae,72,1.0222179,-6.463385,0.025791235,False
vae_empirical_scale0.75_temp0.6_seed123_0072,VAE / sample seed 123,vae,72,-2.949563,5.3991647,0.8328316,True
vae_empirical_scale0.75_temp0.6_seed123_0073,VAE / sample seed 123,vae,72,-1.4273818,4.6911054,0.63047594,True
vae_empirical_scale0.75_temp0.6_seed123_0074,VAE / sample seed 123,vae,72,-0.5573749,0.273422,0.14851418,False
vae_empirical_scale0.75_temp0.6_seed123_0075,VAE / sample seed 123,vae,72,-1.6163216,-4.76592,0.05517578,False
vae_empirical_scale0.75_temp0.6_seed123_0076,VAE / sample seed 123,vae,74,-2.8839679,5.3322396,0.8203745,True
vae_empirical_scale0.75_temp0.6_seed123_0077,VAE / sample seed 123,vae,71,-1.1112297,-1.4947158,0.110040545,False
vae_empirical_scale0.75_temp0.6_seed123_0078,VAE / sample seed 123,vae,73,0.10039838,0.13764022,0.27822906,True
vae_empirical_scale0.75_temp0.6_seed123_0079,VAE / sample seed 123,vae,72,-1.6586183,2.622246,0.36896393,True
vae_empirical_scale0.75_temp0.6_seed123_0080,VAE / sample seed 123,vae,72,-0.33655256,-4.637996,0.027199501,False
vae_empirical_scale0.75_temp0.6_seed123_0081,VAE / sample seed 123,vae,73,-0.48661384,2.8087456,0.6470786,True
vae_empirical_scale0.75_temp0.6_seed123_0082,VAE / sample seed 123,vae,72,-1.6200149,3.4980493,0.44990116,True
